TIC,waiting_time_type,t_prev_btjd,t_curr_btjd,exposure_days,z_global
381949410,interevent,1560.94497991076,1563.1407842722035,2.1958043614436065,0.3285330125440947
381949410,interevent,1563.1407842722035,1566.6712909544208,3.530506682217265,0.5282292067920568
381949410,interevent,1566.6712909544208,1566.9185095816003,0.2472186271795635,0.03698848666596172
381949410,interevent,1566.9185095816003,1572.6448301220016,4.7471538738896015,0.7102621666048524
381949410,interevent,1572.6448301220016,1572.958715909132,0.3138857871304026,0.04696312888864531
381949410,interevent,1572.958715909132,1573.7281526937454,0.76943678461339,0.11512199777446837
381949410,interevent,1573.7281526937454,1579.3100392019546,5.581886508209209,0.8351536331841403
381949410,interevent,1579.3100392019546,1592.7835447320713,12.473505530116654,1.8662675148802848
381949410,interevent,1592.7835447320713,1594.8849178749497,2.1013731428784013,0.31440435278815887
381949410,interevent,1594.8849178749497,1631.352976581102,7.17640361877443,1.0737229333847726
381949410,interevent,1631.352976581102,1631.44464377084,0.0916671897380183,0.013715109836234708
381949410,interevent,1631.44464377084,1634.975219050459,3.530575279618916,0.5282394702341979
381949410,interevent,1634.975219050459,1636.0766137615767,1.1013947111177913,0.16478905352286047
381949410,interevent,1636.0766137615767,1645.5405773413347,8.401463580223663,1.2570145994134656
381949410,interevent,1645.5405773413347,1647.3697613220477,1.829183980712969,0.2736798114773509
381949410,interevent,1647.3697613220477,1651.7864677491896,4.416706427141889,0.6608211066116221
381949410,interevent,1651.7864677491896,1651.8031345541133,0.0166668049237159,0.002493662790374124
381949410,interevent,1651.8031345541133,1652.5823074834473,0.7791729293339813,0.11657870539914865
381949410,interevent,1652.5823074834473,1660.5574041097518,6.9334299597933295,1.0373695726047427
381949410,interevent,1660.5574041097518,1661.1935232007274,0.636119090975626,0.09517520092620545
381949410,interevent,1661.1935232007274,1664.9991251133597,3.8056019126322553,0.5693885497516139
381949410,interevent,1664.9991251133597,1673.2811848904314,7.34455977753737,1.0988822100426947
381949410,interevent,1673.2811848904314,1677.1409648625813,3.8597799721499086,0.5774945911730026
381949410,interevent,2043.1977578209503,2055.871568477324,11.6460328793205,1.7424622763365458
381949410,interevent,2055.871568477324,2058.0632686255444,2.1917001482202068,0.3279189462100975
381949410,interevent,2058.0632686255444,2062.6008419019367,3.32923994336943,0.4981159739377723
381949410,interevent,2062.6008419019367,2063.339744814095,0.7389029121582098,0.11055356477630159
381949410,interevent,2063.339744814095,2070.310695547454,6.970950733359132,1.0429833754502995
381949410,interevent,2070.310695547454,2075.896898459758,4.391758468273565,0.6570884297722117
381949410,interevent,2075.896898459758,2083.9900894184475,8.09319095868932,1.210891304089032
381949410,interevent,2083.9900894184475,2084.635932303723,0.6458428852756697,0.09663006069916454
381949410,interevent,2084.635932303723,2084.719266857191,0.083334553467921,0.012468393077529717
381949410,interevent,2084.719266857191,2090.1290782326,4.270922486882228,0.6390091283156291
381949410,interevent,2090.1290782326,2090.233246722412,0.1041684898118546,0.01558553592978477
381949410,interevent,2090.233246722412,2092.3277260834134,2.094479361001504,0.3133729153032866
381949410,interevent,2092.3277260834134,2095.619442706395,3.2917166229817667,0.4925017900404821
381949410,interevent,2095.619442706395,2095.9055579211213,0.2861152147261236,0.04280813677174583
381949410,interevent,2095.9055579211213,2096.145839116825,0.2402811957035737,0.0359505183924008
381949410,interevent,2096.145839116825,2098.077810105418,1.9319709885930931,0.28905865211643667
381949410,interevent,2098.077810105418,2098.4250369214305,0.3472268160126077,0.051951564494442715
381949410,interevent,2098.4250369214305,2107.694617596577,8.318191786619536,1.244555596374266
381949410,interevent,2107.694617596577,2117.021119629918,7.875113144814804,1.1782628229641823
381949410,interevent,2117.021119629918,2118.450305198244,1.4291855683263748,0.21383263850433282
381949410,interevent,2118.450305198244,2118.521139417393,0.0708342191487645,0.010598111478771589
381949410,interevent,2118.521139417393,2126.815665212406,8.294525795013215,1.2410147255873274
381949410,interevent,2126.815665212406,2127.108722937335,0.2930577249289854,0.043846864916936686
381949410,interevent,2127.108722937335,2132.5073851072043,4.329217725372928,0.6477311759873692
381949410,interevent,2132.5073851072043,2133.546283261259,1.03889815405455,0.15543841075789125
381949410,interevent,2133.546283261259,2136.807418254395,3.2611349931362383,0.48792621165195277
381949410,interevent,2136.807418254395,2138.674095519805,1.8666772654100896,0.2792895014788864
381949410,interevent,2138.674095519805,2139.75187845199,1.0777829321846184,0.1612562939561837
381949410,interevent,2139.75187845199,2141.461607417797,1.709728965807244,0.25580712819117846
381949410,interevent,2141.461607417797,2146.372746093735,3.619472008960656,0.5415400678688425
381949410,interevent,2146.372746093735,2149.0866472290923,2.713901135357446,0.4060498883241331
381949410,interevent,2149.0866472290923,2151.671376155797,2.584728926704884,0.38672333283004495
381949410,interevent,2151.671376155797,2153.3880449308085,1.7166687750113852,0.2568454522169213
381949410,interevent,2153.3880449308085,2153.931100773696,0.5430558428874974,0.08125121489703543
381949410,interevent,2153.931100773696,2163.5797181985904,8.23889520241346,1.232691358306831
381949410,interevent,2163.5797181985904,2165.971380757868,2.391662559277393,0.35783702746256757
381949410,interevent,2165.971380757868,2167.807486223727,1.8361054658594185,0.2747153938845865
381949410,interevent,2167.807486223727,2174.43940650026,2.3541424976165217,0.35222333113117754
381949410,interevent,2174.43940650026,2174.449128700473,0.0097222002132184,0.0014546212680375497
381949410,interevent,2174.449128700473,2179.54493863408,5.095809933607143,0.7624275724361129
381949410,interevent,2179.54493863408,2180.997706414867,1.4527677807868713,0.21736097437894064
381949410,interevent,2180.997706414867,2182.4657505650785,1.4680441502114263,0.21964660225905197
381949410,interevent,2182.4657505650785,2182.586582901831,0.1208323367527555,0.01807875615112937
381949410,interevent,2182.586582901831,2183.1254672391115,0.5388843372802512,0.08062708037573765
381949410,interevent,2183.1254672391115,2184.315734348552,1.190267109440356,0.17808601078627323
381949410,interevent,2184.315734348552,2184.397678028168,0.0819436796159607,0.012260292581567085
381949410,interevent,2184.397678028168,2184.8185073770096,0.4208293488418348,0.06296386698634786
381949410,interevent,2184.8185073770096,2184.9615615581943,0.1430541811846524,0.021403555766108553
381949410,interevent,2184.9615615581943,2188.2851490016774,2.3166429985212744,0.34661271134055255
381949410,interevent,2188.2851490016774,2190.4073560543834,2.122207052706017,0.3175214916730815
381949410,interevent,2190.4073560543834,2195.092032509723,4.684676455339741,0.7009143873160502
381949410,interevent,2195.092032509723,2202.925275587081,6.333243076892359,0.9475704956964197
381949410,interevent,2202.925275587081,2205.2224715753164,2.2971959882352166,0.3437030783211272
381949410,interevent,2205.2224715753164,2207.884936461698,2.662464886381713,0.39835407255534755
381949410,interevent,2207.884936461698,2217.184801992912,7.730421086252136,1.1566142103985584
381949410,interevent,2217.184801992912,2219.151440163758,1.9666381708457263,0.2942455048351301
381949410,interevent,2219.151440163758,2225.136062184069,5.984622020311235,0.895410326982845
381949410,interevent,2225.136062184069,2226.2165979163155,1.080535732246517,0.16166816384457053
381949410,interevent,2226.2165979163155,2226.862419202618,0.6458212863026347,0.09662682909265002
381949410,interevent,2226.862419202618,2231.048465887076,3.005491128488302,0.4496771533724689
381949410,interevent,2231.048465887076,2232.1192817473566,1.070815860280618,0.1602138909254657
381949410,interevent,2232.1192817473566,2235.821994018974,3.7027122716172016,0.553994353294133
381949410,interevent,2235.821994018974,2235.9386585209395,0.1166645019657153,0.01745517085254103
381949410,interevent,2235.9386585209395,2236.8094755268976,0.870817005958088,0.1302903570853423
381949410,interevent,2236.8094755268976,2245.4162675469456,7.523458686559934,1.125648801162586
381949410,interevent,2245.4162675469456,2247.1134592131884,1.6971916662428157,0.25393131590689944
381949410,interevent,2247.1134592131884,2247.170402608884,0.0569433956957254,0.008519786945002644
381949410,interevent,2247.170402608884,2247.22179055016,0.0513879412760616,0.007688588041952996
381949410,interevent,2247.22179055016,2247.752336258907,0.5305457087465584,0.07937946706338446
381949410,interevent,2247.752336258907,2257.2063300397986,8.530382669418486,1.2763032835473158
381949410,interevent,2257.2063300397986,2260.534049226334,3.3277191865354325,0.49788844054144926
381949410,interevent,2260.534049226334,2265.2617370269136,4.727687800579588,0.7073496814038764
381949410,interevent,2265.2617370269136,2276.2504413449656,9.280370984563431,1.3885154299816405
381949410,interevent,2276.2504413449656,2279.669823975667,3.419382630701421,0.5116029899707168
381949410,interevent,2279.669823975667,2289.557179437189,8.963744350048273,1.3411422195465474
381949410,interevent,2289.557179437189,2290.2141134393496,0.6569340021605967,0.09828949726221435
381949410,interevent,2290.2141134393496,2292.682129759825,2.468016320475272,0.3692609646884323
381949410,interevent,2292.682129759825,2300.275096258892,6.655466499067188,0.9957810892530183
381949410,interevent,2300.275096258892,2302.744508748108,2.469412489215756,0.3694698573978126
381949410,interevent,2302.744508748108,2304.1194906923747,1.3749819442668922,0.20572277215387075
381949410,interevent,2304.1194906923747,2305.659748453681,1.540257761306293,0.2304510963279529
381949410,interevent,2305.659748453681,2310.26109948481,3.35135103112907,0.5014242023026735
381949410,interevent,2310.26109948481,2312.9541302080665,2.69303072325647,0.40292728802286465
381949410,interevent,2312.9541302080665,2314.543003922551,1.5888737144846343,0.2377249435958773
381949410,interevent,2314.543003922551,2314.5721703085696,0.0291663860184598,0.004363831692805686
381949410,interevent,2314.5721703085696,2324.6734899532125,8.906875200612376,1.3326335412175216
381949410,interevent,2324.6734899532125,2328.074859373673,3.401369420460469,0.5089078800010111
381949410,interevent,2328.074859373673,2328.365135443946,0.2902760702731939,0.04343067784673537
381949410,interevent,2328.365135443946,2328.831799357006,0.4666639130596195,0.06982156693700045
381949410,interevent,2328.831799357006,2331.059563934085,2.2277645770791423,0.3333148529068666
381949410,interevent,2331.059563934085,2342.5414887252705,10.20415858767774,1.5267311697493233
381949410,interevent,2342.5414887252705,2345.094261867365,2.5527731420943383,0.38194215543070204
381949410,interevent,2345.094261867365,2352.9359483062804,6.876408661396454,1.0288381299724012
381949410,interevent,2352.9359483062804,2355.908177457572,2.9722291512916854,0.44470054536336867
381949410,interevent,2355.908177457572,2356.033177739414,0.1250002818419489,0.01870235795296332
381949410,interevent,2356.033177739414,2356.837346211253,0.804168471839148,0.12031850163217807
381949410,interevent,2356.837346211253,2357.5137366132963,0.6763904020431255,0.10120053513922601
381949410,interevent,2357.5137366132963,2366.2304531095847,7.494494274273165,1.1213151884818617
381949410,interevent,2366.2304531095847,2366.6124000078094,0.381946898224669,0.05714633202710575
381949410,interevent,2366.6124000078094,2367.999908761868,1.387508754058672,0.20759701497382513
381949410,interevent,2367.999908761868,2368.899914349485,0.9000055876167607,0.13465750965712636
381949410,interevent,2368.899914349485,2378.2166572133256,8.30979841981025,1.2432997932017877
381949410,interevent,2378.2166572133256,2381.0930762008534,2.876418987527813,0.4303655698589963
381949410,interevent,2381.0930762008534,2386.491739758233,5.3986635573796775,0.8077400853015456
381949410,interevent,2386.491739758233,2386.91813271122,0.4263929529870438,0.06379628523932311
381949410,interevent,2386.91813271122,2964.230025398596,4.233443612264637,0.633401594328956
381949410,interevent,2964.230025398596,2966.779985349939,2.549959951343226,0.38152124997639436
381949410,interevent,2966.779985349939,2966.802207188368,0.0222218384287771,0.0033247987168012424
381949410,interevent,2966.802207188368,2972.363211722746,5.350356386057683,0.8005124375199079
381949410,interevent,2972.363211722746,2972.5868182425475,0.2236065198012511,0.033455677957807205
381949410,interevent,2972.5868182425475,2974.077065448373,1.4902472058256535,0.222968590718821
381949410,interevent,2974.077065448373,2977.56034390915,3.2726303124563856,0.48964612438767635
381949410,interevent,2977.56034390915,2977.9020052613523,0.3416613522022089,0.0511188680011024
381949410,interevent,2977.9020052613523,2978.924210639827,1.0222053784746097,0.15294086227620646
381949410,interevent,2978.924210639827,2981.422776388908,2.498565749081081,0.3738317251749306
381949410,interevent,2981.422776388908,2982.9269137527417,1.293489215513091,0.19352995017572172
381949410,interevent,2982.9269137527417,2986.790723434463,3.86380968172125,0.5780975103803768
381949410,interevent,2986.790723434463,2986.869888488305,0.079165053842189,0.011844558688229825
381949410,interevent,2986.869888488305,2987.26293616737,0.3930476790646935,0.05880721449687521
381949410,interevent,2987.26293616737,2992.2309144189817,4.757330103291224,0.7117847190509441
381949410,interevent,2992.2309144189817,2995.937790486073,3.496227918770728,0.5231004687227083
381949410,interevent,2995.937790486073,2996.1294534304766,0.1916629444035607,0.028676327282898647
381949410,interevent,2996.1294534304766,2996.7933293218875,0.663875891410953,0.09932813250140644
381949410,interevent,2996.7933293218875,3005.15013439817,8.146156927961783,1.2188159943542247
381949410,interevent,3005.15013439817,3008.30980350756,2.9490209610694365,0.44122817014484095
381949410,interevent,3008.30980350756,3012.080568311076,3.7707648035161583,0.5641762728260347
381949410,interevent,3012.080568311076,3013.3222127782246,1.2416444671484896,0.18577301533039012
381949410,interevent,3013.3222127782246,3016.099955723389,2.567094796843776,0.38408494030811063
381949410,interevent,3016.099955723389,3017.326329427124,1.2263737037351348,0.18348822621341282
381949410,interevent,3017.326329427124,3019.259636115205,1.9333066880808476,0.2892584975053387
381949410,interevent,3019.259636115205,3020.234621827821,0.9749857126157622,0.14587592545927905
381949410,interevent,3020.234621827821,3021.9526512454986,1.5073812693576656,0.225532164053557
381949410,interevent,3021.9526512454986,3023.0331898811137,1.0805386356150848,0.16166859824229687
381949410,interevent,3023.0331898811137,3023.03874534892,0.0055554678065163,0.0008312009059707882
381949410,interevent,3023.03874534892,3023.713734640693,0.6749892917728175,0.10099090308543589
381949410,interevent,3023.713734640693,3026.540079010835,2.826344370142124,0.4228734794020406
381949410,interevent,3026.540079010835,3030.1053211524377,3.354593993281924,0.5019094095207441
381949410,interevent,3030.1053211524377,3030.116432157552,0.0111110051143441,0.0016624122106253774
381949410,interevent,3030.116432157552,3032.6636273854974,2.5471952279453944,0.381107596136057
381949410,interevent,3032.6636273854974,3033.570561274825,0.9069338893277744,0.13569411194870631
381949410,interevent,3033.570561274825,3037.4774570860227,3.696247662876885,0.5530271280614721
381949410,interevent,3037.4774570860227,3037.5982888630824,0.1208317770597204,0.018078672410682294
381949410,interevent,3037.5982888630824,3039.474653775384,1.8763649123015969,0.28073895292985174
381949410,interevent,3039.474653775384,3042.605184644137,2.9198827204322697,0.43686854952250576
381949410,interevent,3042.605184644137,3043.628789834457,1.023605190320268,0.15315030006161404
381949410,interevent,3043.628789834457,3044.573227939896,0.9444381054386212,0.14130543749225372
381949410,interevent,3044.573227939896,3046.142660521149,1.5694325812532952,0.2348161898927178
381949410,interevent,3046.142660521149,3049.4606877516,3.107379082130137,0.4649214788413819
381949410,interevent,3049.4606877516,3050.799564492995,1.3388767413953246,0.2003207649094214
381949410,interevent,3050.799564492995,3050.955118623406,0.1555541304110193,0.02327377974785102
381949410,interevent,3050.955118623406,3051.4995580706745,0.5444394472683598,0.0814582277454456
381949410,interevent,3051.4995580706745,3056.5106396980664,4.798118664704816,0.7178874434984616
381949410,interevent,3056.5106396980664,3056.8731391492583,0.3624994511919794,0.05423663366229297
381949410,interevent,3056.8731391492583,3056.9175835175524,0.04444436829408,0.0066497008853164865
381949410,interevent,3056.9175835175524,3057.4717490716184,0.5541655540660031,0.08291343351088758
381949410,interevent,3057.4717490716184,3058.764800996984,1.2930519253654893,0.19346452346828363
381949410,interevent,3058.764800996984,3061.312013228555,2.5472122315709385,0.3811101401934522
381949410,interevent,3061.312013228555,3063.053671755341,1.5310103784649982,0.2290675165353516
381949410,interevent,3063.053671755341,3063.066171694225,0.0124999388840478,0.0018702224343399283
381949410,interevent,3063.066171694225,3063.5689469914305,0.5027752972055168,0.0752244990146055
381949410,interevent,3063.5689469914305,3070.707818391372,6.435167696116878,0.9628203070157788
381949410,interevent,3070.707818391372,3075.685599347422,4.977780956050083,0.7447682507564588
381949410,interevent,3075.685599347422,3081.403650348728,5.507402852986161,0.8240094984582051
381949410,interevent,3081.403650348728,3088.3522948526365,6.735681541221311,1.007782745645084
381949410,interevent,3088.3522948526365,3091.488417810121,2.925474809629577,0.4377052296669968
381949410,interevent,3091.488417810121,3094.3537046426704,2.8652868325493728,0.428699993236874
381949410,interevent,3094.3537046426704,3094.4328715563443,0.0791669136738164,0.011844836953497034
381949410,interevent,3094.4328715563443,3094.603705426262,0.1708338699177147,0.025559911854685615
381949410,interevent,3094.603705426262,3099.7759662446256,4.091253874184076,0.612127375266129
381949410,interevent,3099.7759662446256,3100.0481912048413,0.2722249602156807,0.04072989736232967
381949410,interevent,3100.0481912048413,3101.709317641678,1.6611264368366392,0.24853528943343195
381949410,interevent,3101.709317641678,3102.75099298898,1.0416753473023164,0.1558539303187987
381949410,interevent,3102.75099298898,3118.860873752827,15.6885844672056,2.347302887300472
381949410,interevent,3118.860873752827,3126.792905423918,7.519994634243176,1.1251305147600184
381949410,interevent,3126.792905423918,3133.895791858988,6.892238286749489,1.031206535189184
381949410,interevent,3133.895791858988,3142.630640493376,8.524200486067457,1.2753783143851822
381949410,interevent,3142.630640493376,3146.650153660669,4.019513167292644,0.6013936364272144
382043650,initial,1381.7089025736786,1402.5813944280685,20.372491853924203,3.048102207702825
382043650,interevent,1402.5813944280685,1403.3772404530885,0.795846025019955,0.11907330940410094
382043650,interevent,1403.3772404530885,1403.8828038350175,0.5055633819290506,0.07564164814206625
382043650,interevent,1403.8828038350175,1404.964764382274,1.0819605472565854,0.16188134256658931
382043650,interevent,1404.964764382274,1405.467549326435,0.5027849441607941,0.07522594237783711
382043650,interevent,1405.467549326435,1413.9995989893482,6.969549662913551,1.0427737493550264
382043650,interevent,1413.9995989893482,1415.5912864665484,1.5916874772001393,0.23814593462665445
382043650,interevent,1415.5912864665484,1416.453796961394,0.8625104948455373,0.1290475491342081
382043650,interevent,1416.453796961394,1418.171871707373,1.7180747459790382,0.2570558115210848
382043650,interevent,1418.171871707373,1427.2511144922987,5.266742783994459,0.7880022936027903
382043650,interevent,1427.2511144922987,1431.5983688927165,4.347254400417796,0.6504297967264562
382043650,interevent,1431.5983688927165,1431.7428141494142,0.1444452566977361,0.021611686434311276
382043650,interevent,1431.7428141494142,1432.112260590693,0.3694464412787965,0.05527603208111909
382043650,interevent,1432.112260590693,1444.488683989562,11.230590065380284,1.6803043347638986
382043650,interevent,1444.488683989562,1449.4997869726956,5.011102983133469,0.7497538433411204
382043650,interevent,1449.4997869726956,1453.2942207468209,2.419433773659648,0.36199211563126577
382043650,interevent,1453.2942207468209,1456.9844893980285,3.690268651207589,0.5521325571469401
382043650,interevent,1456.9844893980285,1460.6664138136375,3.6819244156090463,0.5508841049138073
382043650,interevent,1460.6664138136375,1462.0747360774114,1.4083222637739254,0.21071110162400034
382043650,interevent,1462.0747360774114,1470.169120174783,4.094384095974647,0.6125957144373434
382043650,interevent,1470.169120174783,1472.80242681878,2.6333066439970025,0.393991459301022
382043650,interevent,1472.80242681878,1473.1829780444634,0.3805512256833481,0.05693751355831294
382043650,interevent,1473.1829780444634,1481.6453696392782,7.379058261326463,1.1040438223458888
382043650,interevent,1481.6453696392782,1492.786857026265,9.558154053032467,1.4300769233097057
382043650,interevent,1492.786857026265,1510.04346869217,15.569111664973889,2.3294275427007993
382043650,interevent,1510.04346869217,1513.7142208650112,3.670752172841048,0.5492125304156897
382043650,interevent,1513.7142208650112,1574.2225830839711,7.1542186906922325,1.070403657139631
382043650,interevent,1574.2225830839711,1574.2336939971412,0.0111109131701141,0.0016623984540651855
382043650,interevent,1574.2336939971412,1664.3278276127146,30.844156777100125,4.614857281138208
382043650,interevent,1664.3278276127146,1666.1347925097955,1.8069648970808885,0.27035542492917153
382043650,interevent,1666.1347925097955,1670.1848480036408,3.112555494310982,0.46569596600326413
382043650,interevent,1670.1848480036408,1677.182184652292,6.997336648651299,1.0469311972106907
382043650,interevent,1677.182184652292,1679.137771058153,1.9555864058609127,0.29259195604538135
382043650,interevent,1679.137771058153,1679.1419377895752,0.004166731422174,0.000623420214763118
382043650,interevent,1679.1419377895752,1679.1474934314704,0.0055556418951709,0.0008312269528587305
382043650,interevent,2038.1222292751745,2045.7334620202007,7.6112327450262,1.138781426435352
382043650,interevent,2045.7334620202007,2046.494584719474,0.7611226992733009,0.1138780565785722
382043650,interevent,2046.494584719474,2053.407216555752,5.884854059224381,0.8804831916757189
382043650,interevent,2053.407216555752,2057.035062618809,3.627846063057405,0.5427929815017325
382043650,interevent,2057.035062618809,2118.1585914418165,5.880496426702393,0.8798312091197377
382043650,interevent,2118.1585914418165,2122.7364562036605,4.577864761844012,0.6849333791464435
382043650,interevent,2122.7364562036605,2133.181075587604,9.375174939447334,1.4026998579962684
382043650,interevent,2133.181075587604,2147.9534879420826,13.48074568750144,2.016969302831675
382043650,interevent,2147.9534879420826,2148.785441736656,0.8319537945735647,0.1244757006717348
382043650,interevent,2148.785441736656,2148.890998436625,0.105556699968929,0.01579323788764413
382043650,interevent,2148.890998436625,2150.5785155293383,1.6875170927132783,0.25248382047308554
382043650,interevent,2150.5785155293383,2159.6633057552262,7.675068003406977,1.1483323637185712
382043650,interevent,2159.6633057552262,2159.959141815412,0.2958360601855929,0.044262555343523975
382043650,interevent,2159.959141815412,2160.092476337327,0.1333345219150032,0.01994931467030317
382043650,interevent,2160.092476337327,2161.4883207808093,1.3958444434824742,0.20884418854088796
382043650,interevent,2161.4883207808093,2164.3675042218315,2.879183441022178,0.43077918331677484
382043650,interevent,2164.3675042218315,2167.0716804260605,2.704176204229043,0.40459485846059023
382043650,interevent,2167.0716804260605,2168.1286270589326,1.056946632872041,0.1581387975600425
382043650,interevent,2168.1286270589326,2175.603639140031,3.197234302182551,0.47836548444360427
382043650,interevent,2175.603639140031,2179.295305073432,3.6916659334006,0.5523416164494466
382043650,interevent,2179.295305073432,2179.307805051238,0.0124999778063283,0.001870228257834176
382043650,interevent,2179.307805051238,2181.685576375851,2.377771324612695,0.3557586414039163
382043650,interevent,2181.685576375851,2182.636961456991,0.9513850811399608,0.14234483375874588
382043650,interevent,2182.636961456991,2182.688350120165,0.0513886631742934,0.007688696051302559
382043650,interevent,2182.688350120165,2184.800839051405,2.112488931240023,0.3160674806611927
382043650,interevent,2184.800839051405,2189.320267525914,3.512484029547068,0.525532684060003
382043650,interevent,2189.320267525914,2194.452180607648,5.131913081734183,0.7678292722527142
382043650,interevent,2194.452180607648,2198.517418746497,4.065238138848599,0.6082349392853138
382043650,interevent,2198.517418746497,2198.552140576127,0.0347218296301434,0.005195028978781263
382043650,interevent,2198.552140576127,2224.742065929059,23.12048090750477,3.4592522801152326
382043650,interevent,2224.742065929059,2225.6406591491923,0.8985932201330797,0.1344461933156614
382043650,interevent,2225.6406591491923,2286.4101379736603,7.436168625031769,1.1125885907984197
382043650,interevent,2286.4101379736603,2288.167042018385,1.7569040447247062,0.26286539397564473
382043650,interevent,2288.167042018385,2288.686474357908,0.519432339523064,0.07771670113823206
382043650,interevent,2288.686474357908,2291.5336291618705,2.8471548039624395,0.42598710584134825
382043650,interevent,2291.5336291618705,2299.389028434216,6.917899272345494,1.0350458940367835
382043650,interevent,2299.389028434216,2299.962627841842,0.5735994076258066,0.0858210980403202
382043650,interevent,2299.962627841842,2303.825047292996,3.862419451153983,0.5778895061317221
382043650,interevent,2303.825047292996,2310.6165962540954,5.541548961099579,0.8291183888321101
382043650,interevent,2310.6165962540954,2323.469176742439,11.658136044312869,1.7442731340459487
382043650,interevent,2323.469176742439,2329.6010424671367,6.1318657246979456,0.917440713036234
382043650,interevent,2329.6010424671367,2330.591307265668,0.9902647985313706,0.1481619597767784
382043650,interevent,2330.591307265668,2330.714916756546,0.1236094908776976,0.018494269858537554
382043650,interevent,2330.714916756546,3046.348115746402,7.101115654989371,1.0624584591971202
382043650,interevent,3046.348115746402,3048.475859805366,1.917095910643184,0.28683306487536797
382043650,interevent,3048.475859805366,3048.5105814658814,0.0347216605155153,0.005195003676099835
382043650,interevent,3048.5105814658814,3048.5564140571187,0.0458325912372856,0.006857404756217955
382043650,interevent,3048.5564140571187,3052.3466291282866,3.7902150711679496,0.5670863932077206
382043650,interevent,3052.3466291282866,3054.206321558333,1.85969243004638,0.27824444070550525
382043650,interevent,3054.206321558333,3065.807586076734,11.17765340739288,1.6723840300099795
382043650,interevent,3065.807586076734,3068.949220192264,2.4379304117055653,0.36475955535671006
382043650,interevent,3068.949220192264,3077.335288106444,8.175419765859715,1.2231942570350933
382043650,interevent,3077.335288106444,3083.0463660222667,5.711077915822898,0.8544830611984983
382043650,interevent,3083.0463660222667,3086.525537268025,3.2685230979031985,0.4890316089991395
382043650,interevent,3086.525537268025,3089.882481705613,3.354629622755965,0.501914740350142
382043650,interevent,3089.882481705613,3090.689425628517,0.5962957750489295,0.08921689508592949
382043650,interevent,3090.689425628517,3100.8533364699897,9.082903897293363,1.3589706953967742
382043650,interevent,3100.8533364699897,3111.7839480997586,10.719963481448303,1.6039051377999292
382043650,interevent,3111.7839480997586,3129.898053075513,17.49141979058595,2.617040451498432
382043650,interevent,3129.898053075513,3132.930043675632,3.031990600119116,0.4536419652648975
382043650,interevent,3132.930043675632,3135.1231301635903,1.9824383396376104,0.2966095028046442
382043650,interevent,3135.1231301635903,3145.196913932619,9.863135620707908,1.4757078160058839
382043650,interevent,3145.196913932619,3145.9622062017806,0.7652922691618187,0.11450190148048656
382407397,initial,2307.2362868711352,2313.633075526845,6.39678865570977,0.9570780915502767
382407397,interevent,2313.633075526845,2316.1011848497265,2.468109322881446,0.3692748795713839
382407397,interevent,2316.1011848497265,2316.973424629017,0.8722397792903394,0.13050323033453498
382407397,interevent,2316.973424629017,2318.2540043788754,1.280579749858589,0.19159845494951688
382407397,interevent,2318.2540043788754,2328.062469913473,8.614021090566894,1.288817140859382
382407397,interevent,2328.062469913473,2329.408315038125,1.3458451246519871,0.2013633641427921
382407397,interevent,2329.408315038125,2331.587496644498,2.1791816063732767,0.32604594042786683
382407397,interevent,2331.587496644498,2337.42362114088,4.558358292874345,0.6820148500064025
382407397,interevent,2337.42362114088,2339.133342609997,1.70972146911663,0.2558060065473769
382407397,interevent,2339.133342609997,2342.1027792956343,2.9694366856374472,0.44428274076751223
382407397,interevent,2342.1027792956343,2348.1582883235387,5.090231250385386,0.7615928980739272
382407397,interevent,2348.1582883235387,2350.227709030614,2.0694207070750963,0.30962367643242006
382407397,interevent,2350.227709030614,3047.8120022049407,17.024408907864654,2.5471669714719893
382407397,interevent,3047.8120022049407,3048.775908471376,0.7532581181148998,0.11270136953589398
382407397,interevent,3048.775908471376,3049.2703615297432,0.4944530583670712,0.07397933790430125
382407397,interevent,3049.2703615297432,3057.242699033776,7.759374541345551,1.1609461836801607
382407397,interevent,3057.242699033776,3057.769093000195,0.5263939664191639,0.07875828949489243
382407397,interevent,3057.769093000195,3070.274695337656,11.591250485315411,1.7342658152797705
382407397,interevent,3070.274695337656,3071.4483030367005,1.1736076990446236,0.17559345435427848
382407397,interevent,3071.4483030367005,3074.1149555518364,2.666652515135865,0.3989806193981243
382407397,interevent,3074.1149555518364,3080.609338359927,6.283734659770289,0.9401631192884824
382407397,interevent,3080.609338359927,3085.535661260103,4.71567475232132,0.7055523068274221
382407397,interevent,3085.535661260103,3086.403701673566,0.8680404134629498,0.1298749274081577
382407397,interevent,3086.403701673566,3096.0243220405496,9.407657404296517,1.4075598365167337
382407397,interevent,3096.0243220405496,3096.077098505573,0.0527764650232711,0.007896336918706228
382407573,initial,1596.7713100183755,1618.7321918595062,20.85671517461924,3.1205509873324715
382619547,initial,1596.7713100183755,1607.6337765219216,10.862466503546102,1.6252262299557203
382619547,interevent,1607.6337765219216,1621.541974238112,12.804031049678995,1.9157202560129818
382619547,interevent,2316.6346809431507,2326.372311531384,8.543186144202991,1.2782189205757533
382619547,interevent,2326.372311531384,2328.6014966396096,2.229185108225465,0.33352739068350495
382619547,interevent,2328.6014966396096,2344.8973070696698,15.01804422655232,2.246977644686857
382624902,initial,1325.3130924007855,1327.081099714725,1.7680073139395065,0.264526648752381
