TIC,Sector,Orbit,Start_BTJD,End_BTJD
258065430,43,94,2487.180638684425,2498.888972017914
258065880,42,91,2447.687606282532,2460.3056502612308
258065880,42,92,2461.2362058167346,2473.159816926345
258066616,44,95,2500.1875831289217,2511.7223053518683
258066616,44,96,2513.2014604443684,2519.4167382232845
258066616,44,96,2519.4236826677807,2524.4375715572387
258066811,43,93,2474.166761370376,2486.1250831289217
258066811,43,94,2487.180638684425,2498.888972017914
258066901,42,91,2447.687606282532,2460.3056502612308
258066901,42,92,2461.2362058167346,2473.159816926345
258066973,42,91,2447.687606282532,2460.3056502612308
258066973,42,92,2461.2362058167346,2473.159816926345
258066973,43,93,2474.166761370376,2486.1250831289217
258066973,43,94,2487.180638684425,2498.888972017914
258067034,44,95,2500.1875831289217,2511.7223053518683
258067034,44,96,2513.2014604443684,2519.4167382232845
258067034,44,96,2519.4236826677807,2524.4375715572387
258067178,42,91,2447.687606282532,2460.3056502612308
258067178,42,92,2461.2362058167346,2473.159816926345
258067178,43,93,2474.166761370376,2486.1250831289217
258067178,43,94,2487.180638684425,2498.888972017914
258067178,44,95,2500.1875831289217,2511.7223053518683
258067178,44,96,2513.2014604443684,2519.4167382232845
258067178,44,96,2519.4236826677807,2524.4375715572387
258067247,42,91,2447.687606282532,2460.3056502612308
258067247,42,92,2461.2362058167346,2473.159816926345
258067247,43,93,2474.166761370376,2486.1250831289217
258067247,43,94,2487.180638684425,2498.888972017914
258067247,44,95,2500.1875831289217,2511.7223053518683
258067247,44,96,2513.2014604443684,2519.4167382232845
258067247,44,96,2519.4236826677807,2524.4375715572387
258067348,42,91,2447.687606282532,2460.3056502612308
258067348,42,92,2461.2362058167346,2473.159816926345
258067348,43,93,2474.166761370376,2486.1250831289217
258067348,43,94,2487.180638684425,2498.888972017914
258067348,44,95,2500.1875831289217,2511.7223053518683
258067348,44,96,2513.2014604443684,2519.4167382232845
258067348,44,96,2519.4236826677807,2524.4375715572387
258067352,43,93,2474.166761370376,2486.1250831289217
258067352,43,94,2487.180638684425,2498.888972017914
258067363,42,91,2447.687606282532,2460.3056502612308
258067363,42,92,2461.2362058167346,2473.159816926345
258067389,43,93,2474.166761370376,2486.1250831289217
258067389,43,94,2487.180638684425,2498.888972017914
258067389,44,95,2500.1875831289217,2511.7223053518683
258067389,44,96,2513.2014604443684,2519.4167382232845
258067389,44,96,2519.4236826677807,2524.4375715572387
258067448,42,91,2447.687606282532,2460.3056502612308
258067448,42,92,2461.2362058167346,2473.159816926345
258067448,43,93,2474.166761370376,2486.1250831289217
258067448,43,94,2487.180638684425,2498.888972017914
258067448,44,95,2500.1875831289217,2511.7223053518683
258067448,44,96,2513.2014604443684,2519.4167382232845
258067448,44,96,2519.4236826677807,2524.4375715572387
258067465,43,93,2474.166761370376,2486.1250831289217
258067465,43,94,2487.180638684425,2498.888972017914
258067744,42,91,2447.687606282532,2460.3056502612308
258067744,42,92,2461.2362058167346,2473.159816926345
258067744,43,93,2474.166761370376,2486.1250831289217
258067744,43,94,2487.180638684425,2498.888972017914
258067744,44,95,2500.1875831289217,2511.7223053518683
258067744,44,96,2513.2014604443684,2519.4167382232845
258067744,44,96,2519.4236826677807,2524.4375715572387
258067964,42,91,2447.687606282532,2460.3056502612308
258067964,42,92,2461.2362058167346,2473.159816926345
258135255,44,95,2500.1875831289217,2511.7223053518683
258135255,44,96,2513.2014604443684,2519.4167382232845
258135255,44,96,2519.4236826677807,2524.4375715572387
258135305,42,91,2447.687606282532,2460.3056502612308
258135305,42,92,2461.2362058167346,2473.159816926345
258135305,43,93,2474.166761370376,2486.1250831289217
258135305,43,94,2487.180638684425,2498.888972017914
258135305,44,95,2500.1875831289217,2511.7223053518683
258135305,44,96,2513.2014604443684,2519.4167382232845
258135305,44,96,2519.4236826677807,2524.4375715572387
258135430,42,91,2447.687606282532,2460.3056502612308
258135430,42,92,2461.2362058167346,2473.159816926345
258135430,43,93,2474.166761370376,2486.1250831289217
258135430,43,94,2487.180638684425,2498.888972017914
258135430,44,95,2500.1875831289217,2511.7223053518683
258135430,44,96,2513.2014604443684,2519.4167382232845
258135430,44,96,2519.4236826677807,2524.4375715572387
258135628,44,95,2500.1875831289217,2511.7223053518683
258135628,44,96,2513.2014604443684,2519.4167382232845
258135628,44,96,2519.4236826677807,2524.4375715572387
258382306,10,27,1569.4379882598296,1581.771321593318
258382306,10,28,1582.771321593318,1595.667143351864
258382306,37,81,2307.2362868711352,2319.0279419636354
258382306,37,82,2320.222386407666,2332.576553073246
258382313,10,27,1569.4379882598296,1581.771321593318
258382313,10,28,1582.771321593318,1595.667143351864
258382313,37,81,2307.2362868711352,2319.0279419636354
258382313,37,82,2320.222386407666,2332.576553073246
258455309,11,29,1596.7713100183755,1609.6879766830243
258455309,11,30,1610.7921433495358,1623.875465106219
258455309,37,81,2307.2362868711352,2319.0279419636354
258455309,37,82,2320.222386407666,2332.576553073246
258583891,11,29,1596.7713100183755,1609.6879766830243
258583891,11,30,1610.7921433495358,1623.875465106219
258583891,64,135,3041.108636408113,3048.1132544633
258583891,64,135,3048.3239026116207,3054.752143351827
258583891,64,135,3054.754458166659,3055.078532240819
258583891,64,136,3055.289180388674,3062.21742112888
258583891,64,136,3062.428069277201,3068.029921127949
258789022,11,29,1596.7713100183755,1609.6879766830243
258789022,11,30,1610.7921433495358,1623.875465106219
258789022,64,135,3041.108636408113,3048.1132544633
258789022,64,135,3048.3239026116207,3054.752143351827
258789022,64,135,3054.754458166659,3055.078532240819
258789022,64,136,3055.289180388674,3062.21742112888
258789022,64,136,3062.428069277201,3068.029921127949
258790078,64,135,3041.108636408113,3048.1132544633
258790078,64,135,3048.3239026116207,3054.752143351827
258790078,64,135,3054.754458166659,3055.078532240819
258790078,64,136,3055.289180388674,3062.21742112888
258790078,64,136,3062.428069277201,3068.029921127949
259147715,58,123,2882.323983593378,2889.4235206316225
259147715,58,123,2889.634168779477,2896.0554535030387
259147715,58,124,2896.26610165136,2903.38415720826
259147715,58,124,2903.5948053565808,2910.048509061802
259542669,3,13,1381.7089025736786,1382.5214025736786
259542669,3,13,1382.6047359071672,1383.62556924019
259542669,3,13,1383.6672359071672,1384.2714025736786
259542669,3,13,1384.31306924019,1385.87556924019
259542669,3,13,1385.93806924019,1395.4380692397244
259542669,3,13,1395.583902573213,1396.458902573213
259542669,3,13,1396.5005692397244,1396.5630692397244
259542669,3,14,1396.646402573213,1409.3755576661788
259542669,4,15,1410.917224333156,1413.2505576666445
259542669,4,15,1413.2713909996671,1418.4797243336216
259542669,4,15,1421.2297243340872,1423.5005576675758
259542669,4,16,1424.5630576680414,1436.833879429381
259542669,5,17,1437.97971276287,1450.1880460991524
259542669,5,18,1451.563046099618,1464.2713678628206
259542669,30,67,2115.882201184518,2129.139134054538
259542669,30,68,2130.208578499034,2143.222467388492
259542669,31,69,2144.514134055469,2157.451622482855
259542669,31,70,2158.861344705336,2169.944678040687
259542669,32,71,2174.222455819603,2185.9377220263705
259542669,32,72,2186.9446664713323,2200.2293886975385
259573373,4,15,1410.917224333156,1413.2505576666445
259573373,4,15,1413.2713909996671,1418.4797243336216
259573373,4,15,1421.2297243340872,1423.5005576675758
259573373,4,16,1424.5630576680414,1436.833879429381
259573373,30,67,2115.882201184518,2129.139134054538
259573373,30,68,2130.208578499034,2143.222467388492
259573397,3,13,1381.7089025736786,1382.5214025736786
259573397,3,13,1382.6047359071672,1383.62556924019
259573397,3,13,1383.6672359071672,1384.2714025736786
259573397,3,13,1384.31306924019,1385.87556924019
259573397,3,13,1385.93806924019,1395.4380692397244
259573397,3,13,1395.583902573213,1396.458902573213
259573397,3,13,1396.5005692397244,1396.5630692397244
259573397,3,14,1396.646402573213,1409.3755576661788
259573397,4,15,1410.917224333156,1413.2505576666445
259573397,4,15,1413.2713909996671,1418.4797243336216
259573397,4,15,1421.2297243340872,1423.5005576675758
259573397,4,16,1424.5630576680414,1436.833879429381
259573397,5,17,1437.97971276287,1450.1880460991524
259573397,5,18,1451.563046099618,1464.2713678628206
259573397,30,67,2115.882201184518,2129.139134054538
259573397,30,68,2130.208578499034,2143.222467388492
259573397,31,69,2144.514134055469,2157.451622482855
259573397,31,70,2158.861344705336,2169.944678040687
259573397,32,71,2174.222455819603,2185.9377220263705
259573397,32,72,2186.9446664713323,2200.2293886975385
259586708,3,13,1381.7089025736786,1382.5214025736786
259586708,3,13,1382.6047359071672,1383.62556924019
259586708,3,13,1383.6672359071672,1384.2714025736786
259586708,3,13,1384.31306924019,1385.87556924019
259586708,3,13,1385.93806924019,1395.4380692397244
259586708,3,13,1395.583902573213,1396.458902573213
259586708,3,13,1396.5005692397244,1396.5630692397244
259586708,3,14,1396.646402573213,1409.3755576661788
259586708,4,15,1410.917224333156,1413.2505576666445
259586708,4,15,1413.2713909996671,1418.4797243336216
259586708,4,15,1421.2297243340872,1423.5005576675758
259586708,4,16,1424.5630576680414,1436.833879429381
259586708,5,17,1437.97971276287,1450.1880460991524
259586708,5,18,1451.563046099618,1464.2713678628206
259586708,6,19,1468.2713678642176,1477.0213678670116
259586708,6,20,1478.1047012005,1490.0421896306798
259586708,30,67,2115.882201184518,2129.139134054538
259586708,30,68,2130.208578499034,2143.222467388492
259586708,31,69,2144.514134055469,2157.451622482855
259586708,31,70,2158.861344705336,2169.944678040687
259586708,32,71,2174.222455819603,2185.9377220263705
259586708,32,72,2186.9446664713323,2200.2293886975385
259645014,4,15,1410.917224333156,1413.2505576666445
259645014,4,15,1413.2713909996671,1418.4797243336216
259645014,4,15,1421.2297243340872,1423.5005576675758
259645014,4,16,1424.5630576680414,1436.833879429381
259645014,5,17,1437.97971276287,1450.1880460991524
259645014,5,18,1451.563046099618,1464.2713678628206
259645014,6,19,1468.2713678642176,1477.0213678670116
259645014,6,20,1478.1047012005,1490.0421896306798
259645014,31,69,2144.514134055469,2157.451622482855
259645014,31,70,2158.861344705336,2169.944678040687
259645014,32,71,2174.222455819603,2185.9377220263705
259645014,32,72,2186.9446664713323,2200.2293886975385
260351540,1,9,1325.3130924007855,1338.5214257300831
260351540,1,10,1339.6672474890947,1353.167247485835
260351540,2,11,1354.1047474853694,1367.1464141495526
260351540,2,12,1368.6047359085642,1381.5005692406558
260351540,3,13,1381.7089025736786,1382.5214025736786
260351540,3,13,1382.6047359071672,1383.62556924019
260351540,3,13,1383.6672359071672,1384.2714025736786
260351540,3,13,1384.31306924019,1385.87556924019
260351540,3,13,1385.93806924019,1395.4380692397244
260351540,3,13,1395.583902573213,1396.458902573213
260351540,3,13,1396.5005692397244,1396.5630692397244
260351540,3,14,1396.646402573213,1409.3755576661788
260351540,4,15,1410.917224333156,1413.2505576666445
260351540,4,15,1413.2713909996671,1418.4797243336216
260351540,4,15,1421.2297243340872,1423.5005576675758
260351540,4,16,1424.5630576680414,1436.833879429381
260351540,5,17,1437.97971276287,1450.1880460991524
260351540,5,18,1451.563046099618,1464.2713678628206
260351540,6,19,1468.2713678642176,1477.0213678670116
260351540,6,20,1478.1047012005,1490.0421896306798
260351540,7,21,1491.625522964634,1503.0213563013822
260351540,7,22,1504.7088563023135,1516.0838447315618
260351540,8,23,1517.354678065516,1529.0630114017986
260351540,8,24,1530.2713447352871,1531.7296780692411
260351540,8,24,1535.0005114031956,1542.0004998305812
260351540,9,25,1543.2296664975584,1555.542166499421
260351540,9,26,1556.729666499421,1568.458821593318
260351540,11,29,1596.7713100183755,1609.6879766830243
260351540,11,30,1610.7921433495358,1623.875465106219
260351540,12,31,1624.958798439242,1638.9796317690052
260351540,12,32,1640.0421317685395,1652.875453523826
260351540,13,33,1653.9171201903373,1667.6879535191692
260351540,13,34,1668.6254535187036,1682.3546086070128
260351540,27,61,2036.2780692591327,2048.125279903412
260351540,27,62,2049.1530576804653,2060.6391687882133
260351540,28,63,2061.847502121236,2073.958601654973
260351540,28,64,2075.1530460990034,2087.0974905407056
260351540,29,65,2088.2363794292323,2101.375256741885
260351540,29,66,2102.326645630412,2114.430812295992
260351540,30,67,2115.882201184518,2129.139134054538
260351540,30,68,2130.208578499034,2143.222467388492
260351540,31,69,2144.514134055469,2157.451622482855
260351540,31,70,2158.861344705336,2169.944678040687
260351540,32,71,2174.222455819603,2185.9377220263705
260351540,32,72,2186.9446664713323,2200.2293886975385
260351540,33,73,2201.729388698004,2213.86132157268
260351540,33,74,2215.430766017642,2227.5696549103595
260351540,34,75,2228.750210466329,2240.902976674028
260351540,34,76,2241.9863100075163,2254.062698900234
260351540,35,77,2254.9863100117072,2266.1043539959937
260351540,35,77,2266.3751873290166,2267.146020662505
260351540,35,78,2268.583520662971,2279.979353998322
260351540,36,79,2280.902965109796,2292.8543424261734
260351540,36,80,2293.7918424261734,2305.9862868711352
260351540,37,81,2307.2362868711352,2319.0279419636354
260351540,37,82,2320.222386407666,2332.576553073246
260351540,38,83,2333.854319276754,2346.3334859414026
260351540,38,84,2347.2987637189217,2360.5487521416508
260351540,39,85,2361.770974363666,2374.8543076934293
260351540,39,86,2375.86125213746,2389.715407225769
260371228,62,131,2988.435048438143,2994.881807698868
260371228,62,131,2995.092455847189,3000.9234627927653
260371228,62,132,3001.134110941086,3007.53457390517
260371228,62,132,3007.7452220534906,3014.152629461605
260402407,56,119,2825.252247483935,2831.724469705019
260402407,56,119,2831.93511785334,2838.513821555767
260402407,56,120,2838.724469704088,2845.87723590713
260402407,56,120,2846.0855692406185,2853.1388099808246
260402407,57,121,2853.349458129145,2860.5763099808246
260402407,57,121,2860.7869581286795,2863.282328499481
260402407,57,121,2866.409643314313,2867.245291462168
260402407,57,122,2867.4559396104887,2874.606391000096
260402407,57,122,2874.8170391479507,2882.1133354450576
260473548,28,63,2061.847502121236,2073.958601654973
260473548,28,64,2075.1530460990034,2087.0974905407056
260473548,29,65,2088.2363794292323,2101.375256741885
260473548,29,66,2102.326645630412,2114.430812295992
260473548,32,71,2174.222455819603,2185.9377220263705
260473548,32,72,2186.9446664713323,2200.2293886975385
260473548,33,73,2201.729388698004,2213.86132157268
260473548,33,74,2215.430766017642,2227.5696549103595
260473548,34,75,2228.750210466329,2240.902976674028
260473548,34,76,2241.9863100075163,2254.062698900234
260473548,35,77,2254.9863100117072,2266.1043539959937
260473548,35,77,2266.3751873290166,2267.146020662505
260473548,35,78,2268.583520662971,2279.979353998322
260473548,38,83,2333.854319276754,2346.3334859414026
260473548,38,84,2347.2987637189217,2360.5487521416508
260473548,39,85,2361.770974363666,2374.8543076934293
260473548,39,86,2375.86125213746,2389.715407225769
260605685,61,129,2962.7938563008797,2969.3332081544213
260605685,61,129,2969.543856302742,2975.1966225081123
260605685,61,130,2975.407270656433,2982.1896780659445
260605685,61,130,2982.400326214265,2988.2244002898224
260606274,61,129,2962.7938563008797,2969.3332081544213
260606274,61,129,2969.543856302742,2975.1966225081123
260606274,61,130,2975.407270656433,2982.1896780659445
260606274,61,130,2982.400326214265,2988.2244002898224
260606274,62,131,2988.435048438143,2994.881807698868
260606274,62,131,2995.092455847189,3000.9234627927653
260606274,62,132,3001.134110941086,3007.53457390517
260606274,62,132,3007.7452220534906,3014.152629461605
260606274,63,133,3014.3632776099257,3021.187351684552
260606274,63,133,3021.3979998328723,3027.3910438148305
260606274,63,134,3027.601691963151,3034.0901178894565
260606274,63,134,3034.300766037777,3040.8979882597923
260606274,66,139,3097.6687868623994,3104.88869426772
260606274,66,139,3105.0993424160406,3111.9743424137123
260606274,66,140,3112.184990562033,3119.076194263529
260606274,66,140,3119.2451757448725,3124.2405345398
260606274,66,140,3124.272941946984,3126.4257197240368
260606274,67,141,3126.6363678723574,3133.1132197217084
260606274,67,141,3133.323867870029,3140.2497937935404
260606274,67,142,3140.460441941861,3147.703497495037
260606274,67,142,3147.91413406888,3154.395615548361
260640943,61,129,2962.7938563008797,2969.3332081544213
260640943,61,129,2969.543856302742,2975.1966225081123
260640943,61,130,2975.407270656433,2982.1896780659445
260640943,61,130,2982.400326214265,2988.2244002898224
260640943,62,131,2988.435048438143,2994.881807698868
260640943,62,131,2995.092455847189,3000.9234627927653
260640943,62,132,3001.134110941086,3007.53457390517
260640943,62,132,3007.7452220534906,3014.152629461605
260640943,63,133,3014.3632776099257,3021.187351684552
260640943,63,133,3021.3979998328723,3027.3910438148305
260640943,63,134,3027.601691963151,3034.0901178894565
260640943,63,134,3034.300766037777,3040.8979882597923
260640943,64,135,3041.108636408113,3048.1132544633
260640943,64,135,3048.3239026116207,3054.752143351827
260640943,64,135,3054.754458166659,3055.078532240819
260640943,64,136,3055.289180388674,3062.21742112888
260640943,64,136,3062.428069277201,3068.029921127949
260640943,65,137,3068.7336248317733,3075.9674095525406
260640943,65,137,3076.178057700861,3083.47435399564
260640943,65,138,3083.685002143495,3087.4674095502123
260640943,65,138,3087.4697243650444,3090.252131771762
260640943,65,138,3090.462779919617,3096.58777991822
260640943,66,139,3097.6687868623994,3104.88869426772
260640943,66,139,3105.0993424160406,3111.9743424137123
260640943,66,140,3112.184990562033,3119.076194263529
260640943,66,140,3119.2451757448725,3124.2405345398
260640943,66,140,3124.272941946984,3126.4257197240368
260769622,64,135,3041.108636408113,3048.1132544633
260769622,64,135,3048.3239026116207,3054.752143351827
260769622,64,135,3054.754458166659,3055.078532240819
260769622,64,136,3055.289180388674,3062.21742112888
260769622,64,136,3062.428069277201,3068.029921127949
260772424,64,135,3041.108636408113,3048.1132544633
260772424,64,135,3048.3239026116207,3054.752143351827
260772424,64,135,3054.754458166659,3055.078532240819
260772424,64,136,3055.289180388674,3062.21742112888
260772424,64,136,3062.428069277201,3068.029921127949
260773190,10,27,1569.4379882598296,1581.771321593318
260773190,10,28,1582.771321593318,1595.667143351864
260778617,10,27,1569.4379882598296,1581.771321593318
260778617,10,28,1582.771321593318,1595.667143351864
260778617,11,29,1596.7713100183755,1609.6879766830243
260778617,11,30,1610.7921433495358,1623.875465106219
260778617,37,81,2307.2362868711352,2319.0279419636354
260778617,37,82,2320.222386407666,2332.576553073246
260778617,64,135,3041.108636408113,3048.1132544633
260778617,64,135,3048.3239026116207,3054.752143351827
260778617,64,135,3054.754458166659,3055.078532240819
260778617,64,136,3055.289180388674,3062.21742112888
260778617,64,136,3062.428069277201,3068.029921127949
261389834,11,29,1596.7713100183755,1609.6879766830243
261389834,11,30,1610.7921433495358,1623.875465106219
261389834,38,83,2333.854319276754,2346.3334859414026
261389834,38,84,2347.2987637189217,2360.5487521416508
261993378,11,29,1596.7713100183755,1609.6879766830243
261993378,11,30,1610.7921433495358,1623.875465106219
261993378,38,83,2333.854319276754,2346.3334859414026
261993378,38,84,2347.2987637189217,2360.5487521416508
261993378,65,137,3068.7336248317733,3075.9674095525406
261993378,65,137,3076.178057700861,3083.47435399564
261993378,65,138,3083.685002143495,3087.4674095502123
261993378,65,138,3087.4697243650444,3090.252131771762
261993378,65,138,3090.462779919617,3096.58777991822
262609754,1,9,1325.3130924007855,1338.5214257300831
262609754,1,10,1339.6672474890947,1353.167247485835
262609754,2,11,1354.1047474853694,1367.1464141495526
262609754,2,12,1368.6047359085642,1381.5005692406558
262609754,4,15,1410.917224333156,1413.2505576666445
262609754,4,15,1413.2713909996671,1418.4797243336216
262609754,4,15,1421.2297243340872,1423.5005576675758
262609754,4,16,1424.5630576680414,1436.833879429381
262609754,5,17,1437.97971276287,1450.1880460991524
262609754,5,18,1451.563046099618,1464.2713678628206
262609754,6,19,1468.2713678642176,1477.0213678670116
262609754,6,20,1478.1047012005,1490.0421896306798
262609754,7,21,1491.625522964634,1503.0213563013822
262609754,7,22,1504.7088563023135,1516.0838447315618
262609754,8,23,1517.354678065516,1529.0630114017986
262609754,8,24,1530.2713447352871,1531.7296780692411
262609754,8,24,1535.0005114031956,1542.0004998305812
262609754,9,25,1543.2296664975584,1555.542166499421
262609754,9,26,1556.729666499421,1568.458821593318
262609754,10,27,1569.4379882598296,1581.771321593318
262609754,10,28,1582.771321593318,1595.667143351864
262609754,11,29,1596.7713100183755,1609.6879766830243
262609754,11,30,1610.7921433495358,1623.875465106219
262609754,13,33,1653.9171201903373,1667.6879535191692
262609754,13,34,1668.6254535187036,1682.3546086070128
262609754,61,129,2962.7938563008797,2969.3332081544213
262609754,61,129,2969.543856302742,2975.1966225081123
262609754,61,130,2975.407270656433,2982.1896780659445
262609754,61,130,2982.400326214265,2988.2244002898224
262609754,62,131,2988.435048438143,2994.881807698868
262609754,62,131,2995.092455847189,3000.9234627927653
262609754,62,132,3001.134110941086,3007.53457390517
262609754,62,132,3007.7452220534906,3014.152629461605
262609754,63,133,3014.3632776099257,3021.187351684552
262609754,63,133,3021.3979998328723,3027.3910438148305
262609754,63,134,3027.601691963151,3034.0901178894565
262609754,63,134,3034.300766037777,3040.8979882597923
262609754,64,135,3041.108636408113,3048.1132544633
262609754,64,135,3048.3239026116207,3054.752143351827
262609754,64,135,3054.754458166659,3055.078532240819
262609754,64,136,3055.289180388674,3062.21742112888
262609754,64,136,3062.428069277201,3068.029921127949
262609754,67,141,3126.6363678723574,3133.1132197217084
262609754,67,141,3133.323867870029,3140.2497937935404
262609754,67,142,3140.460441941861,3147.703497495037
262609754,67,142,3147.91413406888,3154.395615548361
262845086,43,93,2474.166761370376,2486.1250831289217
262845086,43,94,2487.180638684425,2498.888972017914
262869616,65,137,3068.7336248317733,3075.9674095525406
262869616,65,137,3076.178057700861,3083.47435399564
262869616,65,138,3083.685002143495,3087.4674095502123
262869616,65,138,3087.4697243650444,3090.252131771762
262869616,65,138,3090.462779919617,3096.58777991822
262869616,66,139,3097.6687868623994,3104.88869426772
262869616,66,139,3105.0993424160406,3111.9743424137123
262869616,66,140,3112.184990562033,3119.076194263529
262869616,66,140,3119.2451757448725,3124.2405345398
262869616,66,140,3124.272941946984,3126.4257197240368
264615360,18,43,1790.6670622974634,1791.1045622974634
264615360,18,43,1791.375395630952,1802.4378956332805
264615360,18,44,1803.4587289667688,1815.0212173955515
265143793,66,139,3097.6687868623994,3104.88869426772
265143793,66,139,3105.0993424160406,3111.9743424137123
265143793,66,140,3112.184990562033,3119.076194263529
265143793,66,140,3119.2451757448725,3124.2405345398
265143793,66,140,3124.272941946984,3126.4257197240368
265143793,67,141,3126.6363678723574,3133.1132197217084
265143793,67,141,3133.323867870029,3140.2497937935404
265143793,67,142,3140.460441941861,3147.703497495037
265143793,67,142,3147.91413406888,3154.395615548361
265179710,12,31,1624.958798439242,1638.9796317690052
265179710,12,32,1640.0421317685395,1652.875453523826
265179710,13,33,1653.9171201903373,1667.6879535191692
265179710,13,34,1668.6254535187036,1682.3546086070128
265179710,27,61,2036.2780692591327,2048.125279903412
265179710,27,62,2049.1530576804653,2060.6391687882133
265179710,39,85,2361.770974363666,2374.8543076934293
265179710,39,86,2375.86125213746,2389.715407225769
265179710,66,139,3097.6687868623994,3104.88869426772
265179710,66,139,3105.0993424160406,3111.9743424137123
265179710,66,140,3112.184990562033,3119.076194263529
265179710,66,140,3119.2451757448725,3124.2405345398
265179710,66,140,3124.272941946984,3126.4257197240368
265179710,67,141,3126.6363678723574,3133.1132197217084
265179710,67,141,3133.323867870029,3140.2497937935404
265179710,67,142,3140.460441941861,3147.703497495037
265179710,67,142,3147.91413406888,3154.395615548361
265684496,59,125,2910.259157210123,2916.742953508161
265684496,59,125,2916.9536016564816,2917.7707312861457
265684496,59,125,2917.77536091581,2923.347108602524
265684496,59,126,2923.5577567508444,2930.277664160356
265684496,59,126,2930.4883123086765,2936.6873863846995
265884222,59,125,2910.259157210123,2916.742953508161
265884222,59,125,2916.9536016564816,2917.7707312861457
265884222,59,125,2917.77536091581,2923.347108602524
265884222,59,126,2923.5577567508444,2930.277664160356
265884222,59,126,2930.4883123086765,2936.6873863846995
266271836,12,31,1624.958798439242,1638.9796317690052
266271836,12,32,1640.0421317685395,1652.875453523826
266271836,39,85,2361.770974363666,2374.8543076934293
266271836,39,86,2375.86125213746,2389.715407225769
267227572,59,125,2910.259157210123,2916.742953508161
267227572,59,125,2916.9536016564816,2917.7707312861457
267227572,59,125,2917.77536091581,2923.347108602524
267227572,59,126,2923.5577567508444,2930.277664160356
267227572,59,126,2930.4883123086765,2936.6873863846995
267506506,59,125,2910.259157210123,2916.742953508161
267506506,59,125,2916.9536016564816,2917.7707312861457
267506506,59,125,2917.77536091581,2923.347108602524
267506506,59,126,2923.5577567508444,2930.277664160356
267506506,59,126,2930.4883123086765,2936.6873863846995
267845661,10,27,1569.4379882598296,1581.771321593318
267845661,10,28,1582.771321593318,1595.667143351864
267845661,11,29,1596.7713100183755,1609.6879766830243
267845661,11,30,1610.7921433495358,1623.875465106219
268018471,44,95,2500.1875831289217,2511.7223053518683
268018471,44,96,2513.2014604443684,2519.4167382232845
268018471,44,96,2519.4236826677807,2524.4375715572387
268080373,43,93,2474.166761370376,2486.1250831289217
268080373,43,94,2487.180638684425,2498.888972017914
268080373,44,95,2500.1875831289217,2511.7223053518683
268080373,44,96,2513.2014604443684,2519.4167382232845
268080373,44,96,2519.4236826677807,2524.4375715572387
268148957,43,93,2474.166761370376,2486.1250831289217
268148957,43,94,2487.180638684425,2498.888972017914
268148971,43,93,2474.166761370376,2486.1250831289217
268148971,43,94,2487.180638684425,2498.888972017914
268148971,44,95,2500.1875831289217,2511.7223053518683
268148971,44,96,2513.2014604443684,2519.4167382232845
268148971,44,96,2519.4236826677807,2524.4375715572387
268148974,43,93,2474.166761370376,2486.1250831289217
268148974,43,94,2487.180638684425,2498.888972017914
268148974,44,95,2500.1875831289217,2511.7223053518683
268148974,44,96,2513.2014604443684,2519.4167382232845
268148974,44,96,2519.4236826677807,2524.4375715572387
268148996,44,95,2500.1875831289217,2511.7223053518683
268148996,44,96,2513.2014604443684,2519.4167382232845
268148996,44,96,2519.4236826677807,2524.4375715572387
268217504,43,93,2474.166761370376,2486.1250831289217
268217504,43,94,2487.180638684425,2498.888972017914
268279773,43,93,2474.166761370376,2486.1250831289217
268279773,43,94,2487.180638684425,2498.888972017914
268279773,44,95,2500.1875831289217,2511.7223053518683
268279773,44,96,2513.2014604443684,2519.4167382232845
268279773,44,96,2519.4236826677807,2524.4375715572387
268283585,43,93,2474.166761370376,2486.1250831289217
268283585,43,94,2487.180638684425,2498.888972017914
268283585,44,95,2500.1875831289217,2511.7223053518683
268283585,44,96,2513.2014604443684,2519.4167382232845
268283585,44,96,2519.4236826677807,2524.4375715572387
268324394,44,95,2500.1875831289217,2511.7223053518683
268324394,44,96,2513.2014604443684,2519.4167382232845
268324394,44,96,2519.4236826677807,2524.4375715572387
268324608,43,93,2474.166761370376,2486.1250831289217
268324608,43,94,2487.180638684425,2498.888972017914
268325250,43,93,2474.166761370376,2486.1250831289217
268325250,43,94,2487.180638684425,2498.888972017914
268325250,44,95,2500.1875831289217,2511.7223053518683
268325250,44,96,2513.2014604443684,2519.4167382232845
268325250,44,96,2519.4236826677807,2524.4375715572387
268326359,43,93,2474.166761370376,2486.1250831289217
268326359,43,94,2487.180638684425,2498.888972017914
268397430,43,93,2474.166761370376,2486.1250831289217
268397430,43,94,2487.180638684425,2498.888972017914
268397430,44,95,2500.1875831289217,2511.7223053518683
268397430,44,96,2513.2014604443684,2519.4167382232845
268397430,44,96,2519.4236826677807,2524.4375715572387
268397434,43,93,2474.166761370376,2486.1250831289217
268397434,43,94,2487.180638684425,2498.888972017914
268397434,44,95,2500.1875831289217,2511.7223053518683
268397434,44,96,2513.2014604443684,2519.4167382232845
268397434,44,96,2519.4236826677807,2524.4375715572387
268397898,43,93,2474.166761370376,2486.1250831289217
268397898,43,94,2487.180638684425,2498.888972017914
268397995,43,93,2474.166761370376,2486.1250831289217
268397995,43,94,2487.180638684425,2498.888972017914
268397995,44,95,2500.1875831289217,2511.7223053518683
268397995,44,96,2513.2014604443684,2519.4167382232845
268397995,44,96,2519.4236826677807,2524.4375715572387
