TIC,waiting_time_type,t_prev_btjd,t_curr_btjd,exposure_days,calendar_days,unobserved_days,overlaps_corrupted_orbit,match_type_curr
118521008,interevent,2478.1566355740133,2489.599332717577,10.38714158806033,11.442697143563691,1.0555555555033607,False,exact
118521008,interevent,2489.599332717577,2491.2272531031385,1.6279203855615378,1.6279203855615378,0.0,False,exact
118521008,interevent,2491.2272531031385,2493.7552434911872,2.5279903880486927,2.5279903880486927,0.0,False,exact
118521008,interevent,2493.7552434911872,2496.099875800985,2.3446323097978166,2.3446323097978166,0.0,False,exact
118521008,interevent,2496.099875800985,2508.034108198412,10.635621286419337,11.934232397426968,1.2986111110076308,False,exact
118521008,interevent,2508.034108198412,2514.426174735529,4.912911444616839,6.392066537116989,1.4791550925001502,False,exact
118521008,final_censored,2514.426174735529,2524.4375715572387,10.00445237721351,10.011396821709695,0.0069444444961845875,False,
118521012,initial,2474.166761370376,2478.1566356056783,3.989874235302068,3.989874235302068,0.0,False,exact
118521012,interevent,2478.1566356056783,2508.03410822868,27.52330595649073,29.877472623001722,2.3541666665109915,False,exact
118521012,interevent,2508.03410822868,2510.934289655053,2.90018142637291,2.90018142637291,0.0,False,exact
118521012,interevent,2510.934289655053,2514.4261747648657,2.012730017312606,3.491885109812756,1.4791550925001502,False,exact
118521012,final_censored,2514.4261747648657,2524.4375715572387,10.00445234787685,10.011396792373034,0.0069444444961845875,False,
118679163,initial,2474.166761370376,2494.3969076592675,19.17459073338796,20.23014628889132,1.0555555555033607,False,exact
118679163,final_censored,2494.3969076592675,2498.888972017914,4.49206435864653,4.49206435864653,0.0,False,
118679322,initial,2500.1875831289217,2504.1282329969267,3.940649868005039,3.940649868005039,0.0,False,exact
118679322,final_censored,2504.1282329969267,2524.4375715572387,18.823239023315637,20.30933856031197,1.4860995369963348,False,
118679348,initial,2474.166761370376,2491.024401603981,15.802084678101437,16.857640233604798,1.0555555555033607,False,exact
118679348,interevent,2491.024401603981,2500.657131782214,8.334119067225402,9.632730178233032,1.2986111110076308,False,exact
118679348,interevent,2500.657131782214,2500.704357867228,0.04722608501379,0.04722608501379,0.0,False,exact
118679348,final_censored,2500.704357867228,2524.4375715572387,22.247114153014536,23.73321369001087,1.4860995369963348,False,
118679380,initial,2474.166761370376,2476.3508405838165,2.1840792134403273,2.1840792134403273,0.0,False,exact
118679380,interevent,2476.3508405838165,2482.2527831130947,5.901942529278131,5.901942529278131,0.0,False,exact
118679380,interevent,2482.2527831130947,2522.3529558047253,36.259906488123306,40.10017269163063,3.8402662035073263,False,exact
118679380,interevent,2522.3529558047253,2522.366845328242,0.013889523516809277,0.013889523516809277,0.0,False,exact
118679380,final_censored,2522.366845328242,2524.4375715572387,2.070726228996591,2.070726228996591,0.0,False,
119289797,initial,1468.2713678642176,1470.5077954151636,2.2364275509460185,2.2364275509460185,0.0,False,exact
119289797,interevent,1470.5077954151636,1470.7036310917156,0.1958356765519511,0.1958356765519511,0.0,False,exact
119289797,interevent,1470.7036310917156,1471.2925267247017,0.588895632986123,0.588895632986123,0.0,False,exact
119289797,interevent,1471.2925267247017,1482.5467636904475,10.170903632257478,11.254236965745804,1.0833333334883264,False,exact
119289797,interevent,1482.5467636904475,1485.2328798257142,2.6861161352667295,2.6861161352667295,0.0,False,exact
119289797,interevent,1485.2328798257142,1488.9328697425524,3.699989916838149,3.699989916838149,0.0,False,exact
119289797,interevent,1488.9328697425524,1489.5134214072702,0.5805516647178592,0.5805516647178592,0.0,False,exact
119289797,interevent,1489.5134214072702,1498.5453127661217,7.448558024897238,9.031891358851453,1.583333333954215,False,exact
119289797,interevent,1498.5453127661217,1502.7369222762636,4.191609510141916,4.191609510141916,0.0,False,exact
119289797,interevent,1502.7369222762636,1502.7452554615363,0.008333185272704213,0.008333185272704213,0.0,False,exact
119289797,interevent,1502.7452554615363,2202.8852695549667,12.80697012605674,700.1400140934304,687.3330439673737,True,exact
119289797,interevent,2202.8852695549667,2205.3436297624994,2.458360207532678,2.458360207532678,0.0,False,exact
119289797,interevent,2205.3436297624994,2216.686721409883,9.773647202421671,11.343091647383517,1.5694444449618459,False,exact
119289797,interevent,2216.686721409883,2226.1158468142926,9.42912540440966,9.42912540440966,0.0,False,exact
119289797,interevent,2226.1158468142926,2234.7518682427403,7.455465872478271,8.636021428447748,1.1805555559694767,False,exact
119289797,interevent,2234.7518682427403,2234.775479011266,0.023610768525486492,0.023610768525486492,0.0,False,exact
119289797,interevent,2234.775479011266,2243.9878116163086,8.128999271554676,9.212332605042775,1.083333333488099,False,exact
119289797,final_censored,2243.9878116163086,2254.062698900234,10.074887283925364,10.074887283925364,0.0,False,
119523711,initial,2962.79385630088,2966.7431546483017,3.949298347421518,3.949298347421518,0.0,False,exact
119523711,final_censored,2966.7431546483017,2988.2244002898224,20.849301196558827,21.481245641520673,0.6319444449618459,False,
121007796,initial,1410.917224333156,1412.1178779293214,1.2006535961654663,1.2006535961654663,0.0,False,exact
121007796,interevent,1412.1178779293214,1412.2109358753426,0.09305794602119022,0.09305794602119022,0.0,False,exact
121007796,interevent,1412.2109358753426,1414.1484810397426,1.91671183137737,1.937545164400035,0.0208333330226651,False,exact
121007796,interevent,1414.1484810397426,1425.3194573988858,7.358476358211874,11.170976359143197,3.8125000009313226,False,exact
121007796,interevent,1425.3194573988858,1432.8208581904628,7.501400791576998,7.501400791576998,0.0,False,exact
121007796,interevent,1432.8208581904628,1433.7861298373518,0.9652716468890503,0.9652716468890503,0.0,False,exact
121007796,interevent,1433.7861298373518,1433.8361294754163,0.04999963806449159,0.04999963806449159,0.0,False,exact
121007796,interevent,1433.8361294754163,2147.6093131834714,6.092929081966986,713.7731837080551,707.6802546260881,True,exact
121007796,interevent,2147.6093131834714,2148.0176534675616,0.40834028409017264,0.40834028409017264,0.0,False,exact
121007796,interevent,2148.0176534675616,2160.706640234351,11.279264544308717,12.68898676678964,1.409722222480923,False,exact
121007796,interevent,2160.706640234351,2163.680247448804,2.9736072144528407,2.9736072144528407,0.0,False,exact
121007796,interevent,2163.680247448804,2165.6788459156014,1.9985984667973753,1.9985984667973753,0.0,False,exact
121007796,final_censored,2165.6788459156014,2169.944678040687,4.265832125085581,4.265832125085581,0.0,False,
121049033,initial,1410.917224333156,1431.211298705433,16.46074103832302,20.29407437227701,3.8333333339539877,False,exact
121049033,interevent,1431.211298705433,1434.802953622596,3.5916549171631686,3.5916549171631686,0.0,False,exact
121049033,interevent,1434.802953622596,2149.078899270639,6.595691021954735,714.2759456480428,707.6802546260881,True,exact
121049033,interevent,2149.078899270639,2152.2331125337955,3.1542132631566346,3.1542132631566346,0.0,False,exact
121049033,interevent,2152.2331125337955,2156.3067580632937,4.073645529498208,4.073645529498208,0.0,False,exact
121049033,interevent,2156.3067580632937,2156.347036057927,0.04027799463347037,0.04027799463347037,0.0,False,exact
121049033,interevent,2156.347036057927,2165.248459063051,7.491700782642965,8.901423005123888,1.409722222480923,False,exact
121049033,interevent,2165.248459063051,2169.755363266061,4.506904203009981,4.506904203009981,0.0,False,exact
121049033,final_censored,2169.755363266061,2169.944678040687,0.18931477462592738,0.18931477462592738,0.0,False,
121102484,initial,1596.7713100183755,1603.984156634693,7.2128466163173925,7.2128466163173925,0.0,False,exact
121102484,interevent,1603.984156634693,1605.7703109932984,1.7861543586054722,1.7861543586054722,0.0,False,exact
121102484,interevent,1605.7703109932984,1606.4008807791367,0.630569785838361,0.630569785838361,0.0,False,exact
121102484,interevent,1606.4008807791367,1606.4064364575931,0.005555678456403257,0.005555678456403257,0.0,False,exact
121102484,interevent,1606.4064364575931,1607.5147933268784,1.1083568692852168,1.1083568692852168,0.0,False,exact
121102484,interevent,1607.5147933268784,1608.477311989284,0.9625186624057278,0.9625186624057278,0.0,False,exact
121102484,interevent,1608.477311989284,1609.0439886227848,0.5666766335007196,0.5666766335007196,0.0,False,exact
121102484,interevent,1609.0439886227848,1617.294051816324,7.145896527027844,8.25006319353929,1.1041666665114462,False,exact
121102484,interevent,1617.294051816324,1617.5871086000163,0.2930567836922364,0.2930567836922364,0.0,False,exact
121102484,interevent,1617.5871086000163,1617.6218309606782,0.03472236066181722,0.03472236066181722,0.0,False,exact
121102484,interevent,1617.6218309606782,1617.6273865385504,0.005555577872200956,0.005555577872200956,0.0,False,exact
121102484,interevent,1617.6273865385504,1619.2371135259384,1.6097269873880578,1.6097269873880578,0.0,False,exact
121102484,interevent,1619.2371135259384,1623.585718122001,4.348604596062614,4.348604596062614,0.0,False,exact
121102484,final_censored,1623.585718122001,1623.875465106219,0.28974698421802714,0.28974698421802714,0.0,False,
121196226,initial,1596.7713100183755,1603.7354959907154,6.964185972339919,6.964185972339919,0.0,False,exact
121196226,interevent,1603.7354959907154,1604.55218366308,0.816687672364651,0.816687672364651,0.0,False,exact
121196226,interevent,1604.55218366308,1607.6161433160207,3.063959652940639,3.063959652940639,0.0,False,exact
121196226,interevent,1607.6161433160207,1619.2148582339837,10.494548251451533,11.59871491796298,1.1041666665114462,False,exact
121196226,interevent,1619.2148582339837,1619.2231915893851,0.008333355401418885,0.008333355401418885,0.0,False,exact
121196226,interevent,1619.2231915893851,1621.516249583657,2.293057994271976,2.293057994271976,0.0,False,exact
121196226,interevent,1621.516249583657,1622.560692380245,1.044442796587873,1.044442796587873,0.0,False,exact
121196226,interevent,1622.560692380245,3070.100296935008,2.681444829208658,1447.539604554763,1444.8581597255543,True,exact
121196226,interevent,3070.100296935008,3075.2975719303063,5.197274995298358,5.197274995298358,0.0,False,exact
121196226,interevent,3075.2975719303063,3078.3350893102047,2.8268692315782573,3.037517379898418,0.21064814832016054,False,exact
121196226,final_censored,3078.3350893102047,3096.58777991822,17.82907949747323,18.2526906080152,0.42361111054196954,False,
121407551,initial,1596.7713100183755,1601.6895502233654,4.918240204989843,4.918240204989843,0.0,False,exact
121407551,interevent,1601.6895502233654,3086.453097334807,38.37992442320069,1484.7635471114415,1446.3836226882408,True,exact
121407551,final_censored,3086.453097334807,3096.58777991822,9.92171962072598,10.134682583412996,0.21296296268701553,False,
121634766,initial,1437.97971276287,1459.283351118487,19.928638355151406,21.303638355617068,1.3750000004656613,False,exact
121634766,interevent,1459.283351118487,2188.53441941591,18.29303589567894,729.2510682974232,710.9580324017443,True,exact
121634766,final_censored,2188.53441941591,2200.2293886975385,11.694969281628346,11.694969281628346,0.0,False,
121637793,initial,1437.97971276287,1446.3319984096188,8.352285646748896,8.352285646748896,0.0,False,exact
121637793,interevent,1446.3319984096188,1446.534776579282,0.20277816966313367,0.20277816966313367,0.0,False,exact
121637793,interevent,1446.534776579282,1451.7111577872768,3.8013812075291753,5.176381207994837,1.3750000004656613,False,exact
121637793,interevent,1451.7111577872768,1459.8819296440329,8.170771856756119,8.170771856756119,0.0,False,exact
121637793,interevent,1459.8819296440329,1463.3332517882184,3.4513221441854967,3.4513221441854967,0.0,False,exact
121637793,interevent,1463.3332517882184,2174.5247078461352,1.240368101134436,711.1914560579169,709.9510879567824,True,exact
121637793,interevent,2174.5247078461352,2178.244174988109,3.719467141973837,3.719467141973837,0.0,False,exact
121637793,interevent,2178.244174988109,2180.7775072145337,2.5333322264245908,2.5333322264245908,0.0,False,exact
121637793,interevent,2180.7775072145337,2182.823330711945,2.04582349741122,2.04582349741122,0.0,False,exact
121637793,interevent,2182.823330711945,2182.855274939652,0.03194422770729943,0.03194422770729943,0.0,False,exact
121637793,interevent,2182.855274939652,2182.964996403519,0.10972146386666282,0.10972146386666282,0.0,False,exact
121637793,interevent,2182.964996403519,2190.94686977374,6.974928925259519,7.981873370221365,1.0069444449618459,False,exact
121637793,interevent,2190.94686977374,2190.95659186266,0.009722088919716043,0.009722088919716043,0.0,False,exact
121637793,interevent,2190.95659186266,2192.957949153172,2.00135729051226,2.00135729051226,0.0,False,exact
121637793,interevent,2192.957949153172,2197.4550723925486,4.4971232393763785,4.4971232393763785,0.0,False,exact
121637793,interevent,2197.4550723925486,2197.6981215282244,0.24304913567584663,0.24304913567584663,0.0,False,exact
121637793,final_censored,2197.6981215282244,2200.2293886975385,2.5312671693141056,2.5312671693141056,0.0,False,
121672600,initial,1596.7713100183755,1607.405065367327,10.633755348951581,10.633755348951581,0.0,False,exact
121672600,interevent,1607.405065367327,1620.510743505184,12.001511471345566,13.105678137857012,1.1041666665114462,False,exact
121672600,final_censored,1620.510743505184,1623.875465106219,3.364721601034944,3.364721601034944,0.0,False,
121711329,initial,2174.222455819603,2184.089960507087,9.867504687484143,9.867504687484143,0.0,False,exact
121711329,final_censored,2184.089960507087,2200.2293886975385,15.13248374548948,16.139428190451326,1.0069444449618459,False,
121779961,initial,1596.7713100183755,1620.97599934898,23.100522664092978,24.204689330604424,1.1041666665114462,False,exact
121779961,interevent,1620.97599934898,3090.03645308674,23.778682901198636,1469.06045373776,1445.2817708365615,True,exact
121779961,final_censored,3090.03645308674,3096.58777991822,6.340678683624901,6.551326831479855,0.210648147854954,False,
122083452,initial,1596.7713100183755,1618.033050869638,20.157574184750956,21.261740851262402,1.1041666665114462,False,exact
122083452,interevent,1618.033050869638,3078.3366211291336,15.234762385621252,1460.3035702594957,1445.0688078738744,True,exact
122083452,final_censored,3078.3366211291336,3096.58777991822,17.827547678544306,18.251158789086276,0.42361111054196954,False,
122189102,initial,1517.354678065516,1526.1255025274402,8.770824461924121,8.770824461924121,0.0,False,exact
122189102,interevent,1526.1255025274402,1538.9937454375026,8.389076242619467,12.868242910062463,4.479166667442996,False,exact
122189102,interevent,1538.9937454375026,1572.3423000094538,5.9110661427027935,33.34855457195113,27.437488429248333,False,exact
122189102,interevent,1572.3423000094538,1573.717284483356,1.3749844739022592,1.3749844739022592,0.0,False,exact
122189102,interevent,1573.717284483356,1574.4019983437065,0.6847138603504845,0.6847138603504845,0.0,False,exact
122189102,interevent,1574.4019983437065,1589.9808685473183,14.578870203611814,15.578870203611814,1.0,False,exact
122189102,interevent,1589.9808685473183,2997.04584763676,14.086425854841991,1407.0649790894415,1392.9785532345995,True,exact
122189102,interevent,2997.04584763676,3002.4375662026296,5.181070417549108,5.3917185658697235,0.2106481483206153,False,exact
122189102,interevent,3002.4375662026296,3017.293173190403,14.434310691132396,14.855606987773626,0.4212962966412306,False,exact
122189102,interevent,3017.293173190403,3020.7306643729394,3.437491182536178,3.437491182536178,0.0,False,exact
122189102,interevent,3020.7306643729394,3022.066768735403,1.125456214143469,1.3361043624636295,0.21064814832016054,False,exact
122189102,interevent,3022.066768735403,3025.288967164533,3.222198429130003,3.222198429130003,0.0,False,exact
122189102,final_censored,3025.288967164533,3040.8979882597923,15.187724798618092,15.609021095259322,0.4212962966412306,False,
122250596,initial,1596.7713100183755,1607.9981941721137,11.226884153738183,11.226884153738183,0.0,False,exact
122250596,interevent,1607.9981941721137,1608.0037498505692,0.005555678455493762,0.005555678455493762,0.0,False,exact
122250596,interevent,1608.0037498505692,1616.5510716143085,7.443155097227873,8.547321763739319,1.1041666665114462,False,exact
122250596,interevent,1616.5510716143085,3071.2559723375543,9.84674099769154,1454.7049007232458,1444.8581597255543,True,exact
122250596,interevent,3071.2559723375543,3078.5990970280523,7.132476542177756,7.343124690497916,0.21064814832016054,False,exact
122250596,interevent,3078.5990970280523,3078.607430409671,0.008333381618740532,0.008333381618740532,0.0,False,exact
122250596,interevent,3078.607430409671,3086.510202373972,7.692123816445928,7.902771964300882,0.210648147854954,False,exact
122250596,interevent,3086.510202373972,3089.149059834521,2.6365426457168724,2.638857460548934,0.002314814832061529,False,exact
122250596,interevent,3089.149059834521,3093.429549643535,4.069841661159444,4.280489809014398,0.210648147854954,False,exact
122250596,interevent,3093.429549643535,3093.9975953050225,0.5680456614873037,0.5680456614873037,0.0,False,exact
122250596,final_censored,3093.9975953050225,3096.58777991822,2.59018461319738,2.59018461319738,0.0,False,
122288890,initial,2333.854319276754,2339.8741655907484,6.019846313994549,6.019846313994549,0.0,False,exact
122288890,interevent,2339.8741655907484,2343.5936759142323,3.7195103234839735,3.7195103234839735,0.0,False,exact
122288890,interevent,2343.5936759142323,2344.7617487033576,1.16807278912529,1.16807278912529,0.0,False,exact
122288890,interevent,2344.7617487033576,2355.1909460250627,9.463919544185956,10.429197321705033,0.9652777775190771,False,exact
122288890,interevent,2355.1909460250627,3084.423993316321,20.626878304960428,729.2330472912581,708.6061689862977,False,exact
122288890,interevent,3084.423993316321,3085.297599596229,0.8736062799080173,0.8736062799080173,0.0,False,exact
122288890,interevent,3085.297599596229,3086.636478402253,1.3388788060242405,1.3388788060242405,0.0,False,exact
122288890,final_censored,3086.636478402253,3096.58777991822,9.738338553279846,9.951301515966861,0.21296296268701553,False,
122397232,initial,1596.7713100183755,1609.181481649254,12.410171630878494,12.410171630878494,0.0,False,exact
122397232,interevent,1609.181481649254,1616.581566388539,6.295918072773475,7.400084739284921,1.1041666665114462,False,exact
122397232,interevent,1616.581566388539,1617.7037977774337,1.122231388894761,1.122231388894761,0.0,False,exact
122397232,interevent,1617.7037977774337,3070.280886887577,7.718929384588819,1452.577089110143,1444.8581597255543,True,exact
122397232,interevent,3070.280886887577,3080.076823213132,9.585288177234816,9.795936325554976,0.21064814832016054,False,exact
122397232,interevent,3080.076823213132,3080.5851594816427,0.5083362685109023,0.5083362685109023,0.0,False,exact
122397232,interevent,3080.5851594816427,3082.315723690496,1.7305642088531386,1.7305642088531386,0.0,False,exact
122397232,interevent,3082.315723690496,3086.4462641563664,3.919892318015627,4.130540465870581,0.210648147854954,False,exact
122397232,final_censored,3086.4462641563664,3096.58777991822,9.928552799166482,10.141515761853498,0.21296296268701553,False,
122495856,initial,2254.9863100117072,2257.038790458393,2.052480446685877,2.052480446685877,0.0,False,exact
122495856,interevent,2257.038790458393,2274.5390653876675,15.79194159578583,17.500274929274383,1.7083333334885538,False,exact
122495856,interevent,2274.5390653876675,2283.1030139522786,7.640337453137363,8.56394856461111,0.9236111114737469,False,exact
122495856,interevent,2283.1030139522786,2308.8959772377943,23.605463285515725,25.792963285515725,2.1875,False,exact
122495856,interevent,2308.8959772377943,2310.6640137580785,1.768036520284113,1.768036520284113,0.0,False,exact
122495856,interevent,2310.6640137580785,2314.9917329345767,4.327719176498249,4.327719176498249,0.0,False,exact
122495856,interevent,2314.9917329345767,2318.555559581768,3.5638266471914903,3.5638266471914903,0.0,False,exact
122495856,final_censored,2318.555559581768,2332.576553073246,12.826549047447315,14.020993491477839,1.1944444440305233,False,
123212059,initial,2228.750210466329,2236.757693233259,8.007482766930025,8.007482766930025,0.0,False,exact
123212059,interevent,2236.757693233259,2237.9646439111166,1.2069506778575487,1.2069506778575487,0.0,False,exact
123212059,interevent,2237.9646439111166,2242.595209084975,3.5472318403703866,4.630565173858486,1.083333333488099,False,exact
123212059,interevent,2242.595209084975,2258.992364627918,15.47354443146969,16.397155542942983,0.9236111114732921,False,exact
123212059,interevent,2258.992364627918,2276.026786457172,15.326088495765362,17.034421829253915,1.7083333334885538,False,exact
123212059,final_censored,2276.026786457172,2279.979353998322,3.9525675411500742,3.9525675411500742,0.0,False,
123642034,initial,1491.625522964634,1494.5894241894505,2.9639012248164818,2.9639012248164818,0.0,False,exact
123642034,interevent,1494.5894241894505,1496.1088978673747,1.5194736779242248,1.5194736779242248,0.0,False,exact
123642034,interevent,1496.1088978673747,1500.036738721279,3.9278408539043994,3.9278408539043994,0.0,False,exact
123642034,interevent,1500.036738721279,1505.3229042998375,3.5986655776271164,5.286165578558439,1.6875000009313226,False,exact
123642034,interevent,1505.3229042998375,1509.2340608051218,3.911156505284225,3.911156505284225,0.0,False,exact
123642034,interevent,1509.2340608051218,1512.0438046639456,2.809743858823822,2.809743858823822,0.0,False,exact
123642034,interevent,1512.0438046639456,1512.81880883394,0.7750041699944177,0.7750041699944177,0.0,False,exact
123642034,interevent,1512.81880883394,1514.1854806431515,1.3666718092115389,1.3666718092115389,0.0,False,exact
123642034,interevent,1514.1854806431515,2257.347661934504,4.2597160112068195,743.1621812913522,738.9024652801454,True,exact
123642034,interevent,2257.347661934504,2258.219881528046,0.8722195935420132,0.8722195935420132,0.0,False,exact
123642034,interevent,2258.219881528046,2260.2254272636137,2.005545735567921,2.005545735567921,0.0,False,exact
123642034,interevent,2260.2254272636137,2275.346079003072,13.412318405969927,15.12065173945848,1.7083333334885538,False,exact
123642034,interevent,2275.346079003072,2276.896050522608,1.5499715195360295,1.5499715195360295,0.0,False,exact
123642034,interevent,2276.896050522608,2278.2196348931034,1.3235843704951549,1.3235843704951549,0.0,False,exact
123642034,interevent,2278.2196348931034,2972.873702650747,11.628917306764833,694.6540677576436,683.0251504508788,False,exact
123642034,interevent,2972.873702650747,2977.783444845621,4.699094046553455,4.90974219487407,0.2106481483206153,False,exact
123642034,interevent,2977.783444845621,2979.476506695537,1.693061849915921,1.693061849915921,0.0,False,exact
123642034,interevent,2979.476506695537,2985.836219111977,6.1490642681192185,6.359712416439834,0.2106481483206153,False,exact
123642034,interevent,2985.836219111977,2992.169520041202,6.1226527809044455,6.333300929225061,0.2106481483206153,False,exact
123642034,interevent,2992.169520041202,2992.205630919824,0.03611087862236673,0.03611087862236673,0.0,False,exact
123642034,interevent,2992.205630919824,2992.225075238313,0.01944431848869499,0.01944431848869499,0.0,False,exact
123642034,interevent,2992.225075238313,3003.549938099692,10.903566564737957,11.324862861379188,0.4212962966412306,False,exact
123642034,interevent,3003.549938099692,3005.4040782597663,1.8541401600741665,1.8541401600741665,0.0,False,exact
123642034,interevent,3005.4040782597663,3006.1262889969626,0.722210737196292,0.722210737196292,0.0,False,exact
123642034,interevent,3006.1262889969626,3009.6776123897585,3.3406752444752783,3.5513233927958936,0.2106481483206153,False,exact
123642034,interevent,3009.6776123897585,3012.3247760174754,2.6471636277169637,2.6471636277169637,0.0,False,exact
123642034,final_censored,3012.3247760174754,3014.152629461605,1.827853444129687,1.827853444129687,0.0,False,
125735913,initial,2447.687606282532,2451.11619242716,3.428586144627843,3.428586144627843,0.0,False,exact
125735913,interevent,2451.11619242716,2495.2019848761174,41.092736893918755,44.08579244895736,2.993055555038609,False,exact
125735913,final_censored,2495.2019848761174,2498.888972017914,3.686987141796635,3.686987141796635,0.0,False,
125736254,initial,2447.687606282532,2464.0216129615874,15.40345112355135,16.334006679055165,0.9305555555038154,False,exact
125736254,interevent,2464.0216129615874,2503.57753336768,12.528154203515896,39.55592040609281,27.027766202576913,False,exact
125736254,interevent,2503.57753336768,2515.5017408070858,10.445052346905413,11.924207439405563,1.4791550925001502,False,exact
125736254,final_censored,2515.5017408070858,2524.4375715572387,8.92888630565676,8.935830750152945,0.0069444444961845875,False,
125736380,initial,2474.166761370376,2481.239821748858,7.073060378481841,7.073060378481841,0.0,False,exact
125736380,final_censored,2481.239821748858,2498.888972017914,16.593594713552648,17.64915026905601,1.0555555555033607,False,
125736426,initial,2447.687606282532,2449.738297351332,2.050691068800006,2.050691068800006,0.0,False,exact
125736426,final_censored,2449.738297351332,2473.159816926345,22.490964019508738,23.421519575012553,0.9305555555038154,False,
125736623,initial,2447.687606282532,2453.9956694831085,6.308063200576271,6.308063200576271,0.0,False,exact
125736623,interevent,2453.9956694831085,2462.1645065412567,7.2382815026444405,8.168837058148256,0.9305555555038154,False,exact
125736623,final_censored,2462.1645065412567,2473.159816926345,10.995310385088032,10.995310385088032,0.0,False,
125736701,initial,2474.166761370376,2478.2229224936364,4.0561611232601535,4.0561611232601535,0.0,False,exact
125736701,interevent,2478.2229224936364,2488.8237806506595,9.54530260151978,10.60085815702314,1.0555555555033607,False,exact
125736701,interevent,2488.8237806506595,2503.2622590602614,13.139867298594254,14.438478409601885,1.2986111110076308,False,exact
125736701,interevent,2503.2622590602614,2510.591809939508,7.3295508792466535,7.3295508792466535,0.0,False,exact
125736701,final_censored,2510.591809939508,2524.4375715572387,12.359662080734324,13.845761617730659,1.4860995369963348,False,
125736833,initial,2447.687606282532,2465.9732219270345,17.35506008899847,18.285615644502286,0.9305555555038154,False,exact
125736833,final_censored,2465.9732219270345,2473.159816926345,7.186594999310273,7.186594999310273,0.0,False,
125736848,initial,2447.687606282532,2467.9692395407515,19.35107770271543,20.281633258219244,0.9305555555038154,False,exact
125736848,interevent,2467.9692395407515,2476.607510299484,7.631326314701255,8.638270758732688,1.0069444440314328,False,exact
125736848,interevent,2476.607510299484,2478.792423587925,2.184913288440839,2.184913288440839,0.0,False,exact
125736848,interevent,2478.792423587925,2487.780647873271,7.9326687298425895,8.98822428534595,1.0555555555033607,False,exact
125736848,interevent,2487.780647873271,2521.235304693534,30.669946172259188,33.45465682026315,2.7847106480039656,False,exact
125736848,final_censored,2521.235304693534,2524.4375715572387,3.202266863704608,3.202266863704608,0.0,False,
125736974,initial,2474.166761370376,2476.17275635678,2.005994986403948,2.005994986403948,0.0,False,exact
125736974,interevent,2476.17275635678,2488.0501213401985,10.821809427915014,11.877364983418374,1.0555555555033607,False,exact
125736974,interevent,2488.0501213401985,2504.585959895765,15.237227444558812,16.535838555566443,1.2986111110076308,False,exact
125736974,final_censored,2504.585959895765,2524.4375715572387,18.36551212447739,19.851611661473726,1.4860995369963348,False,
125736987,initial,2447.687606282532,2453.028931434894,5.341325152361605,5.341325152361605,0.0,False,exact
125736987,interevent,2453.028931434894,2454.8957775338536,1.8668460989597406,1.8668460989597406,0.0,False,exact
125736987,interevent,2454.8957775338536,2467.4886463316147,11.662313242257369,12.592868797761184,0.9305555555038154,False,exact
125736987,interevent,2467.4886463316147,2469.086013915317,1.5973675837021801,1.5973675837021801,0.0,False,exact
125736987,interevent,2469.086013915317,2469.8791406058267,0.79312669050978,0.79312669050978,0.0,False,exact
125736987,interevent,2469.8791406058267,2491.221200288426,19.27955968306469,21.342059682599483,2.0624999995347935,False,exact
125736987,interevent,2491.221200288426,2516.676817904554,22.67785141261993,25.45561761612771,2.777766203507781,False,exact
125736987,interevent,2516.676817904554,2518.232432566629,1.555614662075186,1.555614662075186,0.0,False,exact
125736987,final_censored,2518.232432566629,2524.4375715572387,6.198194546113427,6.205138990609612,0.0069444444961845875,False,
125737018,initial,2474.166761370376,2480.239778959796,6.073017589419578,6.073017589419578,0.0,False,exact
125737018,interevent,2480.239778959796,2520.299171393767,36.2191262304641,40.059392433971425,3.8402662035073263,False,exact
125737018,final_censored,2520.299171393767,2524.4375715572387,4.138400163471488,4.138400163471488,0.0,False,
125737030,initial,2500.1875831289217,2524.032605112814,22.35892244689603,23.845021983892366,1.4860995369963348,False,exact
125737030,final_censored,2524.032605112814,2524.4375715572387,0.4049664444246446,0.4049664444246446,0.0,False,
125737046,initial,2500.1875831289217,2504.920702443196,4.733119314274518,4.733119314274518,0.0,False,exact
125737046,final_censored,2504.920702443196,2524.4375715572387,18.030769577046158,19.516869114042493,1.4860995369963348,False,
125738769,initial,2447.687606282532,2448.492297512355,0.8046912298227653,0.8046912298227653,0.0,False,exact
125738769,interevent,2448.492297512355,2465.63978580348,16.216932735621413,17.147488291125228,0.9305555555038154,False,exact
125738769,interevent,2465.63978580348,2466.081493878319,0.4417080748389708,0.4417080748389708,0.0,False,exact
125738769,interevent,2466.081493878319,2494.1213395563427,25.977345678488746,28.03984567802354,2.0624999995347935,False,exact
125738769,interevent,2494.1213395563427,2495.6019963566223,1.4806568002795757,1.4806568002795757,0.0,False,exact
125738769,interevent,2495.6019963566223,2501.735724413509,4.835116945879236,6.133728056886866,1.2986111110076308,False,exact
125738769,final_censored,2501.735724413509,2524.4375715572387,21.215747606733203,22.701847143729537,1.4860995369963348,False,
125738848,initial,2447.687606282532,2468.780359400505,20.16219756246892,21.092753117972734,0.9305555555038154,False,exact
125738848,interevent,2468.780359400505,2508.1069277475626,12.29880214448076,39.32656834705767,27.027766202576913,False,exact
125738848,final_censored,2508.1069277475626,2524.4375715572387,14.844544272679741,16.330643809676076,1.4860995369963348,False,
