,TIC,T_peak,T_start,T_end,Amplitude,ED,Primary_or_Secondary,Num_Points,Num_Abv_Threshold,Amp_Sigma
11595,270623499.0,3071.36185416243,3071.3604652911827,3071.386853845585,0.08875033020976297,60.821419341272815,primary,19,7,10.919804571862615
11596,270623499.0,3087.3213768051755,3087.3213768051755,3087.3422099658565,0.13612092722840896,91.93606054486641,primary,15,11,16.74826358349082
11597,270623499.0,3087.7491510030786,3087.747762125894,3087.7519287573314,0.11866997092815512,21.35646016644755,primary,3,3,14.601105010215745
11598,270623499.0,3089.3852478380004,3089.3824700851446,3089.392192220197,0.04755330133394753,22.74973283922161,primary,7,5,5.850938876354493
11599,270623499.0,3090.903289535264,3090.8963451552763,3090.9060672873047,0.03523731627662596,15.66212880163539,primary,7,4,4.335585078593216
11600,404768019.0,1374.5612249613073,1374.5598360766212,1374.5653916154097,0.0094650100832252,3.0265268481750938,primary,4,3,4.509640444410592
11601,404768019.0,1379.9264801836193,1379.9042580940072,1379.963979958607,0.04442097175513937,126.20981972867565,primary,41,40,21.164542778673635
11602,219212899.0,2966.0198315551856,2966.0184426768355,2966.02399819035,0.006421027073039598,1.891476536170454,primary,4,3,4.917148562207346
11603,219212899.0,2980.759937957803,2980.75716021938,2980.846047843758,0.037080866815949465,108.12459550618408,primary,64,57,28.396100635522664
11604,219212899.0,2980.798826294312,2980.798826294312,2980.800215163464,0.004058793757071966,0.4231631939555943,secondary,1,1,3.108177501801897
11605,385012516.0,3023.737665987339,3023.737665987339,3023.7529437316093,0.011361037245336547,7.062317012393297,primary,11,9,12.23532126225661
11606,385012516.0,3029.076535010739,3029.072368359011,3029.123757061953,0.006093848204075103,14.936642445332852,primary,37,27,6.562797822961954
11607,385012516.0,3035.515379807192,3035.5084354325036,3035.532046306304,0.007717608918124563,8.790454140704842,primary,17,13,8.311514384698551
11608,411873161.0,3050.094746382068,3050.0919685631825,3050.1141911142718,0.14814902049786993,141.26259464821266,primary,15,13,9.421930351180542
11609,411873161.0,3050.1697474905964,3050.161414034403,3050.205859133787,0.12432279444399819,219.11608159483822,primary,32,20,7.906638237492282
11610,411873161.0,3058.1753863040944,3058.172608514079,3058.1864974655514,0.11485533717570995,75.74764580827306,primary,9,7,7.304530152775837
11611,58544613.0,2519.908551098963,2519.9071621459593,2519.9363301576363,0.15223869723271988,135.39454781341053,primary,21,15,15.11746583109615
11612,114029882.0,2496.0008029721384,2495.9966360400203,2496.018859678763,0.08000760075120472,95.72582489054483,primary,16,12,7.476419150661734
11613,442623945.0,2334.837936634101,2334.832380886367,2334.8490481295694,0.017825388012099985,19.97922100204892,primary,12,8,3.717864078075578
11614,442623945.0,2334.8643264360735,2334.8559928144723,2334.871271120508,0.020121088647344187,18.039043491778237,primary,11,6,4.196681308869994
11615,442623945.0,2335.77963583412,2335.7588017836074,2335.792136264427,0.02565872816295256,52.532321445042086,primary,24,19,5.351673896881926
11616,442623945.0,2338.8561274593844,2338.797792252994,2338.9061290627997,0.0351270106241941,198.86103203306348,primary,78,57,7.326485733787116
11617,442623945.0,2341.4839860235747,2341.4798192344274,2341.5159314051757,0.02174058465713946,52.00459168396935,primary,26,21,4.534461672210049
11618,442623945.0,2344.057669043546,2344.0104455677842,2344.1035035909886,0.04599470368160863,179.29015410671346,primary,67,48,9.593174436568
11619,442623945.0,2344.328509516237,2344.322953815069,2344.3382319930492,0.04517388512223608,32.752292496053194,primary,11,9,9.421975255128727
11620,442623945.0,2344.4451792323857,2344.4243453555664,2344.4812912839247,0.02454544852712348,80.5659845525115,primary,41,28,5.119475732999468
11621,442623945.0,2344.757687321811,2344.7396313020968,2344.835467094859,0.05880752544384471,263.18320217179223,primary,67,62,12.26556113223301
11622,442623945.0,2344.9743595286013,2344.95352566482,2344.982693073834,0.021762859824493885,43.254203279878126,primary,20,16,4.539107632482214
11623,442623945.0,2345.107696241617,2345.093807001736,2345.110474089407,0.015696936889957103,17.35486279206139,primary,12,4,3.273930293095241
11624,442623945.0,2350.678621182103,2350.6175093386432,2350.730010684723,0.03543888012799168,246.65031636078905,primary,81,80,7.391532756854957
11625,442623945.0,2351.9633580635455,2351.9466912166204,2351.9730803908783,0.024956255272098327,37.52077718118666,primary,19,15,5.205158223564967
11626,442623945.0,2352.843922760488,2352.838367149659,2352.8619784952193,0.01914128511882307,25.301084989544226,primary,17,6,3.992322428166381
11627,442623945.0,2352.8994788664572,2352.8980899637504,2352.8994788664572,0.011500419109901072,1.648345910384065,secondary,1,1,2.398657188415276
11628,442623945.0,2352.9064233790627,2352.8883676452633,2353.013368872632,0.2583838876182081,1210.7661327022251,primary,87,79,53.89145938799015
11629,442623945.0,2355.963392868047,2355.9314482161385,2355.981448540379,0.019545287931917343,58.11768046626098,primary,36,15,4.076585813918495
11630,442623945.0,2356.4022844891106,2356.3758954424443,2356.435618021375,0.015342508069076999,53.723423578622715,primary,43,3,3.200006618587267
11631,442623945.0,2359.214796776915,2359.1620188540132,2359.2397968440396,0.02063540044938983,101.2507623257188,primary,55,34,4.303951982162371
11632,114030226.0,2515.428225290506,2515.4185026748937,2515.4879499222725,0.5603051731066262,1609.5451884885297,primary,50,42,11.815103095182693
11633,452357628.0,2231.085380539419,2231.079825044791,2231.1048247706176,0.03197490801212366,34.38219570653042,primary,18,17,11.279420964990743
11634,452357628.0,2233.0492459054135,2233.0464681634544,2233.0909120338647,0.0809951596850198,65.89166357256657,primary,32,19,28.57173199271102
11635,452357628.0,2237.7061217776836,2237.701955179705,2237.7283436337257,0.02094507754029218,22.346448986598084,primary,19,11,7.388554382447388
11636,452357628.0,2239.054709994417,2239.053321129897,2239.074154098721,0.0678516531268123,31.353435843848683,primary,15,8,23.93524817953076
11637,452357628.0,2239.671365733938,2239.6658102780766,2239.6755323257466,0.012830985794537009,6.409554833178006,primary,7,4,4.526239453684263
11638,452357628.0,2240.272743705664,2240.263021661719,2240.3102430177414,0.019822891899496264,40.415358813763184,primary,34,19,6.992693845847698
11639,452357628.0,2246.0657113487,2246.0657113487,2246.086544330852,0.07505342386853253,38.22482053189372,primary,15,14,26.475734108635425
11640,452357628.0,2246.517092548481,2246.5115370885446,2246.5240368733425,0.018970983552047738,9.52966470791358,primary,9,4,6.692175925019962
11641,452357628.0,2246.9768067726236,2246.9768067726236,2246.9920842818005,0.08689047252927651,27.857014652535856,primary,11,8,30.651353778189673
11642,452357628.0,2248.0753981264793,2248.07262039977,2248.111508573339,0.08104139779032637,78.08315344597663,primary,28,25,28.588042877926974
11643,452357628.0,2248.1517856090977,2248.146230155914,2248.187896053977,0.060588947918063685,67.61114785738731,primary,30,22,21.373267098520426
11644,452357628.0,2251.7433816118923,2251.7419927520314,2251.773936528268,0.08278362556184726,54.45948690913059,primary,23,17,29.202628553808534
11645,463278438.0,1595.0998005016745,1595.0984116403843,1595.1053559463699,0.11244609448871046,33.63118494744722,primary,5,3,4.712803091381979
11646,220405105.0,2176.9283407000694,2176.924174077625,2176.931118448325,0.021811257930951067,8.371757312870933,primary,5,5,4.6855531997076
11647,220405105.0,2179.753307881062,2179.749141266653,2179.7574744954727,0.019625614858194584,10.191431432288354,primary,6,5,4.216027465548061
11648,220405105.0,2183.0532632393533,2183.0504855018075,2183.0796517458666,0.14774472479389833,115.10744459305731,primary,21,17,31.73891988208602
11649,220405105.0,2189.224013662384,2189.2198470503026,2189.2406801105362,0.019443072635180636,26.46446250479455,primary,14,8,4.176813253335613
11650,220405105.0,2190.294832399289,2190.2920546606947,2190.3156654384507,0.03062600701919238,29.737224161436487,primary,17,12,6.579161350405757
11651,220405105.0,2192.618408734336,2192.617019867309,2192.628130803523,0.03214128860495613,12.71264527702045,primary,8,5,6.904678223623704
11652,25966690.0,2477.8691325425143,2477.8691325425143,2477.8746885589526,0.031492623512387796,7.97264399144353,primary,4,3,5.9471999103389335
11653,25966690.0,2479.7095601744586,2479.708171174423,2479.7331731724917,0.054500478363858074,57.91111492947339,primary,18,13,10.292100304424283
11654,25966690.0,2491.6632280019458,2491.660450035869,2491.6701729173715,0.024367420679148877,13.667162221362684,primary,7,6,4.601646541807513
11655,55781202.0,2372.2113014422907,2372.2113014422907,2372.2182459377655,0.03381180757523161,12.252059478202618,primary,5,4,4.257184924398794
11656,55781202.0,2372.6279711715492,2372.625193373325,2372.6307489697742,0.025319742028697467,8.042642540970844,primary,4,3,3.1879639624235327
11657,55781202.0,2377.1752391100144,2377.1752391100144,2377.186350361179,0.051499179607225054,33.818185109416746,primary,8,8,6.484170671886432
11658,55781202.0,2382.5864094755857,2382.585020572603,2382.596131796174,0.07744597771924577,40.24986428735156,primary,8,6,9.751086157346307
11659,55781202.0,2383.950312021878,2383.9475342165524,2383.9655899511413,0.09121596724600267,72.95933857605273,primary,12,10,11.484841198155811
11660,255704443.0,1468.6916633267992,1468.6902744177632,1468.6972189627118,0.008643181183426663,2.60437576358833,primary,5,3,6.542065035319021
11661,255704443.0,1471.2736420590368,1471.2722531534932,1471.2778087759016,0.007013135061426645,2.177640423864463,primary,4,5,5.3082753559887195
11662,255704443.0,1475.9347968288841,1475.9278523433072,1475.944519108319,0.0050973321840330765,4.4665820000645695,primary,12,4,3.8581950264460843
11663,255704443.0,1483.7848564304468,1483.7834675330364,1483.795967608679,0.023498238080998934,9.781045307331159,primary,9,6,17.78592840748002
11664,142513032.0,1601.5671260762458,1601.5657371395182,1601.592126937335,0.018993843672999056,25.232929829546897,primary,19,14,8.076122444530654
11665,142513032.0,1604.671394791637,1604.6630611987478,1604.7019512985864,0.020505626069880156,40.12443690320364,primary,28,24,8.718927553222485
11666,142513032.0,1617.2188630835633,1617.2174741780361,1617.2285854217919,0.012431420473606458,7.242608768810875,primary,8,5,5.285800790653691
11667,142513032.0,1618.8924925504755,1618.8924925504755,1618.9022148696115,0.01322857690593282,6.942120916540763,primary,7,6,5.6247491923437
11668,14225672.0,2523.6019617501142,2523.600572821326,2523.628351392452,2.0021952982076643,1073.7929187431355,primary,20,10,36.16648845107724
11669,348722861.0,2505.322010937957,2505.3206219681906,2505.337289602603,0.023916456672586905,15.508012817861113,primary,12,8,9.39172813132206
11670,348722861.0,2509.365284679936,2509.365284679936,2509.3736184282243,0.015762680834817022,6.207442982153253,primary,6,4,6.189830502404001
11671,35159780.0,2476.5046475407808,2476.5018695123053,2476.5143706404447,0.05193408331619653,32.78889091914348,primary,9,5,3.806364864849343
11672,35159780.0,2490.898883523766,2490.898883523766,2490.90166151266,0.07952710408440611,7.815579564158712,primary,2,3,5.8287189348674815
11673,405462686.0,2501.6262735320724,2501.6248845618393,2501.649886029756,0.9893279268504109,930.1612762415102,primary,18,13,10.9406232450091
11674,405462686.0,2523.94518692989,2523.92435323228,2523.968798453412,1.472594360586823,2581.1158054927196,primary,30,24,16.284893668367605
11675,454404691.0,3055.8387743803396,3055.8332187071765,3055.8387743803396,0.015689646940451052,4.361447560644245,primary,4,4,3.9838092080404612
11676,454404691.0,3061.258311626295,3061.24164471973,3061.2833119853267,0.02946181090471356,60.01978471178067,primary,30,24,7.480744086416679
11677,454404691.0,3067.587557560973,3067.587557560973,3067.6042244265564,0.021300423666270607,18.912419713117124,primary,12,10,5.40845974794206
11678,339308290.0,2334.830587971015,2334.8278101525607,2334.8708663367283,0.018668505702485794,30.826992598029104,primary,31,13,5.74737121638131
11679,339308290.0,2336.138939924333,2336.138939924333,2336.1472733727096,0.014157778827065925,5.2220302204894775,primary,6,3,4.358678290343114
11680,339308290.0,2337.300066551287,2337.295899830824,2337.305622178416,0.012585690124168325,6.655094648172473,primary,7,3,3.8746879000769665
11681,339308290.0,2343.4306849026057,2343.425129305746,2343.540407937797,0.7285960646692542,1105.6507165242556,primary,82,71,224.30890383964592
11682,339308290.0,2343.4445738949894,2343.4445738949894,2343.464018484231,0.010239912412419727,22.142288165261057,secondary,1,1,3.152506086738928
11683,339308290.0,2350.647373884656,2350.645984996384,2350.6529294372776,0.017967514601085144,6.897149312083876,primary,5,6,5.531560902297465
11684,339308290.0,2358.0598463641363,2358.0542908476036,2358.0654018804366,0.017648116869186214,9.1408989114033,primary,8,5,5.433229661428574
11685,339308290.0,2359.064005472429,2359.0612277168393,2359.0737276167565,0.013695219147896509,7.867141924648925,primary,9,3,4.216272560163923
11686,339770560.0,1444.560898092339,1444.559509173781,1444.5692316036666,0.02234579346417931,11.947093731452112,primary,7,4,4.94867596708736
11687,339770560.0,1446.6164966297433,1446.6137187953484,1446.6359414703797,0.034129763336523844,30.71908201985573,primary,15,9,7.55834156690743
11688,339770560.0,1458.8000761268293,1458.8000761268293,1458.8042428796784,0.040352300048462686,7.262466399071082,primary,3,3,8.936378016141276
11689,239224935.0,1685.9095254908932,1685.9081365888599,1685.9484147487708,0.18115297180892287,118.0906819837926,primary,29,13,24.032184374476174
11690,239224935.0,1687.792876118567,1687.7887094150276,1687.7984317234425,0.05511591975599206,21.585204987121255,primary,7,5,7.311809087746871
11691,239224935.0,1688.4956600459207,1688.4942711450506,1688.544271576358,0.3043349706493774,269.3035637447636,primary,35,28,40.37380150716569
11692,149351776.0,1498.6942240004119,1498.6914462351706,1498.7053350613464,0.26763498105146777,164.96813468394365,primary,10,7,7.703554093108263
11693,149351776.0,1513.2247132687953,1513.2247132687953,1513.2455465025278,0.746124911907633,358.5124450370512,primary,15,13,21.476316722554106
11694,238036584.0,2965.5298257900454,2965.5214924341503,2965.540936931045,0.008357103590062254,7.3050650166109286,primary,14,5,5.044647337309252
11695,238036584.0,2970.4117693617386,2970.3978805104903,2970.42982486806,0.010793761880727448,17.837689636067388,primary,23,15,6.515501638140663
11696,59017926.0,1629.644236802668,1629.6414590186214,1629.6470145867152,0.006182157802415933,1.9619591334912712,primary,4,4,4.308795945350091
11697,59017926.0,1633.2581270660353,1633.2525715198267,1633.3511824567543,0.06410132120125023,157.26870373973372,primary_failed_dbl_fit,71,64,44.67687848013107
11698,59017926.0,1638.6733738058188,1638.6650405817336,1638.717817659063,0.0256534265535604,29.689949407992163,primary,37,24,17.879740998381042
11699,59017926.0,1651.7577983820006,1651.7550206873611,1651.763353771747,0.007689151320180443,3.5556606722039468,primary,6,6,5.359129464251057
11700,322306553.0,3129.6722918190694,3129.6681251617715,3129.6820140195873,0.007205191857749815,6.227658254712595,primary,10,10,5.590462273154703
11701,322306553.0,3130.779232868957,3130.7750662181784,3130.7945105880126,0.010945840739683632,10.847872385540008,primary,14,13,8.492807812930534
11702,322306553.0,3136.3861407186264,3136.3444744040885,3136.4153071383384,0.007870870073817704,25.74883817061391,primary,51,27,6.106957742874321
11703,322306553.0,3136.627805330844,3136.619472068634,3136.675027149253,0.011663321108616787,25.38791803304973,primary,40,23,9.049496241696756
11704,322306553.0,3143.508308004674,3143.5055302570463,3143.5360854804894,0.019328132562315803,20.183820546342975,primary,22,18,14.99657441931109
11705,322306553.0,3144.556906849299,3144.555517977814,3144.5596845925043,0.008082274407645196,1.5149773703546923,primary,3,3,6.2709850132061735
11706,322306553.0,3144.8041259444276,3144.793014975567,3144.8082925577214,0.0048174759358423636,3.750411436338619,primary,11,3,3.737848762790368
11707,322306553.0,3148.487404793978,3148.483238195586,3148.5360151055233,0.016544649036934533,39.87112361943988,primary,37,30,12.836887357008306
11708,322306553.0,3149.72766168055,3149.726272815584,3149.7304394104817,0.008548294147423086,1.8259904876370905,primary,3,4,6.632566748322841
11709,294098955.0,1397.4782817879966,1397.4671704795323,1397.4977265782165,0.005642171027667731,9.761224828545878,primary,22,13,4.81820642299401
11710,294098955.0,1399.3755390425656,1399.3727612125974,1399.3977616820205,0.04519395332099374,35.472209301656804,primary,18,18,38.593972976695646
11711,339770560.0,2217.5544403947247,2217.5447180061205,2217.640552976523,0.13176280583962585,262.22008830268555,primary,69,50,28.481557411035656
11712,339770560.0,2220.0683701852236,2220.0683701852236,2220.071148006057,0.028487938823476666,2.7523239565303164,primary,2,3,6.157890005093612
11713,67787123.0,2447.9118335490316,2447.9076664526033,2447.9257238702226,0.2252687742907722,136.71470312340247,primary,13,8,21.89546657276189
11714,67787123.0,2468.8582894930137,2468.8569004791602,2468.8777356871974,0.1301080658474998,89.82910986536751,primary,15,9,12.646123794030563
11715,46679024.0,2476.4021017474734,2476.3923786689966,2476.431270981737,0.7695914837364604,1042.7013981279229,primary,26,18,13.773786792226563
11716,339770560.0,2044.4375845775344,2044.433417971276,2044.465361952531,0.04297908928384042,55.94832524603631,primary,23,17,8.752654893907845
11717,250091359.0,1602.2752263014581,1602.2738373745096,1602.2960602066137,0.03836225898405221,22.47609347313659,primary,16,11,26.51296088936153
11718,407826962.0,3099.31482301609,3099.313434099439,3099.330101098549,0.032471542694041844,22.33568490858528,primary,12,10,7.744804462096781
11719,407826962.0,3114.331671135628,3114.3302822394658,3114.3413934080613,0.03409502514083673,17.142182942112832,primary,8,7,8.132022101139842
11720,407826962.0,3117.7205676041763,3117.7177898265213,3117.7289009366755,0.037764689927485495,19.20473444370737,primary,7,7,9.007275749598364
11721,407826962.0,3118.240011853355,3118.238622965342,3118.245567405173,0.058363601079709504,16.973677185508173,primary,5,6,13.920332714870062
11722,407826962.0,3120.6747296385374,3120.6691740988267,3120.678896293262,0.01944689048292969,9.46776988510286,primary,7,5,4.638287918908667
11723,259542669.0,2183.0817166101992,2183.0747722479987,2183.088660972399,0.02360599492631721,14.330589356787726,primary,10,5,6.596664429723466
11724,259542669.0,2183.4136570754245,2183.406712715204,2183.4261569237774,0.027505653214340953,22.31045826449042,primary,13,8,7.686418841557353
11725,259542669.0,2187.8969391111336,2187.8955502343865,2187.9024946182403,0.03444049976883812,10.345996478730418,primary,5,5,9.624352647543255
11726,259542669.0,2188.6816538628777,2188.680264988226,2188.692764860094,0.022237031881238156,10.996133818569414,primary,9,5,6.214109495976059
11727,259542669.0,2194.780180903039,2194.7787920371184,2194.8051804875204,0.03064497744028971,35.9722393843327,primary,18,15,8.563698893481696
11728,259542669.0,2196.5662610487984,2196.5648721850894,2196.5773719592853,0.07027002355634537,28.20162394494084,primary,9,8,19.636866241684483
11729,125914458.0,2495.8663714612117,2495.8038664391433,2495.8941514689,0.044791040713480834,178.71276554764614,primary,65,34,5.878020713435247
11730,125914458.0,2496.4094703713363,2496.39696937917,2496.4191933650627,0.04017812215372141,42.401310742294605,primary,16,9,5.272657890608605
11731,125914458.0,2497.622065284643,2497.5942853624047,2497.6512342013284,0.04174005244647261,128.63066506405815,primary,41,29,5.47763322646791
11732,100100909.0,2105.610146138831,2105.610146138831,2105.6129239328598,0.10297342739025073,10.205814970730659,primary,2,3,13.286299972486304
11733,67785558.0,2467.5388035408887,2467.5360255100377,2467.5707508939786,0.011022747956000334,21.942756183204562,primary,25,11,3.9020117387543563
11734,346541383.0,2883.4002467179544,2883.4002467179544,2883.4085803812677,0.06370774053005812,17.752305295399147,primary,6,3,7.016433926991318
11735,103107644.0,1546.7368400643684,1546.7368400643684,1546.778507662935,0.029072183840834986,31.100432101182573,primary,30,24,15.828714451314028
11736,103107644.0,1547.8785314642876,1547.8771425463997,1547.9285325084807,0.05141531707295144,47.8617113109908,primary,37,21,27.993713056684665
11737,103107644.0,1548.6188243489923,1548.6174354325008,1548.642435929335,0.04759193814686036,28.077114769061296,primary,18,10,25.91202653490154
11738,103107644.0,1549.4952301149747,1549.4896744559967,1549.4993968590923,0.0091664026616316,4.683892191895123,primary,7,4,4.990762684739692
11739,103107644.0,1554.8466921291777,1554.8439143334488,1554.8605811064228,0.025209223470501696,12.492402095203733,primary,12,8,13.725477316687002
11740,103107644.0,1559.485613180963,1559.4842242812358,1559.5008910777265,0.022331209096837057,11.162879129518135,primary,12,8,12.158506360637675
11741,103107644.0,1561.3870146504846,1561.3856257540178,1561.3939591318904,0.010198198631999222,3.7131773166407696,primary,6,5,5.5525369180198725
11742,103107644.0,1565.4328570408334,1565.4314681536791,1565.455079234831,0.02081877078589356,21.592383091507205,primary,17,11,11.335040387795067
11743,103107644.0,1567.3314616501573,1567.330072769523,1567.3370171719973,0.009189544103787028,3.4782507944078254,primary,5,3,5.003362332632512
11744,278991580.0,1670.6515036808896,1670.6487259184983,1670.6765035421745,0.017891132364783235,18.904960204395227,primary,20,17,20.506153853321663
11745,278991580.0,1672.8862134863962,1672.8848246052007,1672.9028800600436,0.010267638358901543,7.656595430982122,primary,13,11,11.768387131959669
11746,113603123.0,2855.828118950006,2855.8267300668695,2855.836452248356,0.04692307221784131,17.653283113507133,primary,7,6,18.217488399832206
11747,113603123.0,2858.9058731184155,2858.9017064969466,2858.916984109929,0.011078584342384401,10.819713617465279,primary,10,6,4.301167255353159
11748,113603123.0,2862.801651255919,2862.796095796949,2862.814151039765,0.019428298953708012,17.354701766278634,primary,12,8,7.542873773790821
11749,113603123.0,2862.83081741714,2862.829428552165,2862.859983576499,0.490670991965823,162.7759272471662,primary,22,20,190.49888853766896
11750,113603123.0,2871.012587561225,2871.00703216279,2871.0334203039565,0.10422269500955283,87.85756735420418,primary,19,20,40.46358534499059
11751,113603123.0,2873.176410301375,2873.1750214578196,2873.2055760146322,0.042261286494912786,38.39249889202848,primary,22,19,16.40758927524627
11752,113603123.0,2873.702781742816,2873.6944486898688,2873.7513912178797,0.016835464587804383,43.935464778015955,primary,41,27,6.536227624019413
11753,113603123.0,2877.930402693788,2877.927625028098,2877.934569192789,0.014072154514137791,4.99621614491119,primary,4,4,5.463395713558532
11754,113603123.0,2878.030398657682,2878.026232159613,2878.035953988596,0.020531455213873118,10.655461211030275,primary,7,6,7.971164919763971
11755,113603123.0,2878.880363830639,2878.880363830639,2878.8831414930687,0.02240125819601757,2.2647500869898125,primary,2,3,8.69710021187463
11756,113603123.0,2881.4941420375494,2881.4927532070333,2881.5066415126635,0.020206574490682305,11.427160733201383,primary,9,5,7.84503270960985
11757,245008998.0,3046.6800032220594,3046.6730586303734,3046.6800032220594,0.03713705122890931,9.022927180041755,primary,5,4,4.8039240866147175
11758,245008998.0,3048.9244926823885,3048.9244926823885,3048.9272705129165,0.03411535095366891,3.481272733585412,primary,2,3,4.413047098420843
11759,245008998.0,3052.8759487662105,3052.874559856535,3052.8773376763515,0.02760267195511834,3.086329281035152,primary,2,3,3.570588839775579
11760,221355243.0,1629.5647021341258,1629.5633132290634,1629.5730355654293,0.042467639398027,21.28386316794183,primary,6,4,5.83219636190492
11761,221355243.0,1644.5397078092558,1644.5383189353936,1644.5522076763493,0.044812064447770306,24.039991704482002,primary,10,6,6.15416262703495
11762,221355243.0,1645.5035860129249,1645.5035860129249,1645.511919249582,0.04109023445135618,10.594592943473138,primary,6,3,5.6430335962623195
11763,221355243.0,1646.8785691230094,1646.8660692857195,1646.8896800892305,0.03882908131777074,51.2051428403432,primary,17,10,5.332503289743339
11764,14076629.0,2502.969148149404,2502.966370198694,2502.9802599527115,0.1497066202960904,85.16972048300525,primary,9,5,8.122022807157768
11765,14076629.0,2505.199837030716,2505.199837030716,2505.2095598102383,0.10915987977973463,52.80093022957661,primary,7,5,5.922243327944251
11766,14076629.0,2521.028338318219,2521.0269493857045,2521.050561241243,0.13553068689621361,117.97843169830055,primary,17,10,7.352936883243182
11767,7586485.0,2151.438616585151,2151.4288942699104,2151.452505606655,0.004113358257736843,5.173455591602663,primary,17,14,7.03095828457196
11768,7586485.0,2169.4803226084255,2169.477544853744,2169.481711485766,0.0020943067466137055,0.47564902439725204,primary,3,3,3.5797959836934363
11769,294098955.0,2121.4181594082106,2121.4112148599947,2121.425103956485,0.007259693990867344,6.310691744355698,primary,10,11,6.558841047569904
11770,294098955.0,2141.1907087609197,2141.1893198488438,2141.196264409225,0.005013345792320489,1.9596868734238364,primary,5,3,4.529355949396564
11771,160600404.0,1880.2995285158922,1880.2967507566495,1880.309250672955,0.014137339074075994,6.982354755655918,primary,9,6,8.538440382426327
11772,160600404.0,1880.3661947356493,1880.363416976521,1880.4134166406989,0.025080411855453955,27.825698313762825,primary,36,16,15.147659702608397
11773,160600404.0,1889.5077798119382,1889.5077798119382,1889.5161130557435,0.008553459717324241,3.2826033856749084,primary,6,5,5.16597964278731
11774,67829254.0,2448.0298842102125,2448.0298842102125,2448.0548867846287,0.35531093096781663,227.598790302776,primary,18,8,12.158041276947378
11775,179234597.0,2223.699342320495,2223.697953442981,2223.71045334054,0.6571588154389545,198.8708988595859,primary,9,5,22.0230131109821
11776,144126053.0,1439.3497428813248,1439.3497428813248,1439.3816870074372,0.1067487336494215,76.50188879865709,primary,23,13,18.68005868848342
11777,144126053.0,1441.5774948568446,1441.576105985988,1441.605272269105,0.2351351461385427,137.79827888661112,primary,18,11,41.14651461832031
11778,144126053.0,1445.3079925738891,1445.2954927964752,1445.3177146228602,0.06292763683577518,36.65423537583255,primary,16,8,11.011764814750302
11779,144126053.0,1446.3163073225514,1446.314918460076,1446.323251634697,0.04788899635360799,16.28113885833326,primary,6,5,8.380139340630143
11780,144126053.0,1449.5579053922218,1449.5551276793772,1449.5995710860457,0.26004538875291106,191.8184095476902,primary,32,23,45.505580792434905
11781,144126053.0,1456.882741596895,1456.8799638907865,1456.9132963645561,0.10805347942094579,86.33134833918193,primary,24,16,18.90837734625474
11782,144126053.0,1459.3160088623854,1459.313231163727,1459.3160088623854,0.02041448012423208,2.2288067453172724,primary,2,3,3.5723485776226833
11783,243389982.0,1602.6518346045762,1602.6518346045762,1602.6587791024137,0.006271848472081176,1.8164291535244472,primary,5,3,4.470092852933985
11784,243389982.0,1605.4893511944122,1605.4879623000595,1605.4935178774674,0.008186701593155599,1.9028029069380679,primary,4,3,5.8348533839059336
11785,243389982.0,1605.9310194404882,1605.9254638668046,1605.9365750141708,0.005673237290012345,3.2329107119835827,primary,8,3,4.043448685976883
11786,243389982.0,1607.4143557934929,1607.4032446740673,1607.43935581127,0.033555985483153083,43.45892058067313,primary,26,22,23.916134381930544
11787,243389982.0,1608.550466374075,1608.547688601204,1608.5532441464813,0.005896474422975917,1.8348464405075695,primary,4,4,4.2025550031993095
11788,243389982.0,1619.5822937856667,1619.5781271841022,1619.604515658041,0.008557510129324042,9.629841993100365,primary,19,9,6.099137285966382
11789,243389982.0,1620.9239380828328,1620.9211603541992,1620.9239380828328,0.005879800944219582,0.5858894246431409,primary,2,3,4.1906714255660145
11790,243389982.0,1623.3419452961914,1623.3419452961914,1623.3558338643868,0.016677601448518597,8.438315585384732,primary,10,9,11.886515972278668
11791,114167104.0,2515.4726346743428,2515.4684678344256,2515.478190460747,0.234222485422249,127.62304212567969,primary,7,7,6.182968906681738
11792,114167104.0,2520.0061316527404,2520.0047427211566,2520.0741893072964,1.3801480124478527,3023.8378445339695,primary,49,42,36.43293355119132
11793,114167104.0,2520.0241877661147,2520.0227988345305,2520.035299220176,0.2594807467558522,314.4026265619409,secondary,1,1,6.849732578756049
11794,427735688.0,2490.3682456527877,2490.3682456527877,2490.3751906364314,0.2730393358550458,72.78228580321762,primary,5,3,5.317534602348834
11795,5884824.0,2503.409456171957,2503.406678159082,2503.416401204031,0.16162113241064247,95.33500971396613,primary,6,5,6.39920477956742
11796,260640943.0,3071.3974867879815,3071.3974867879815,3071.4085977638697,0.5273198146377751,122.3052677781093,primary,8,4,19.221116025057487
11797,260640943.0,3087.7153215901244,3087.71115497321,3087.725043696162,0.08914345461908169,109.66959858571119,primary,9,5,3.249331120403288
11798,260640943.0,3088.080594969306,3088.080594969306,3088.0847615854063,0.1918163276903242,35.50721349129176,primary,3,4,6.991817465779811
11799,260640943.0,3088.8125304055766,3088.808363790874,3088.8180858918477,0.1780809580041116,86.57740444680212,primary,6,4,6.491155197726975
11800,260640943.0,3089.0972490592994,3089.0972490592994,3089.1014156735077,0.18731079098524783,44.002120002020476,primary,3,3,6.827588014582504
11801,104195810.0,2921.7777072566532,2921.773540682698,2921.7790961146384,0.02629487903421346,6.973769201735659,primary,4,3,4.776142000815325
