Unnamed: 0,TIC,T_peak,T_start,T_end,Amplitude,ED,Primary_or_Secondary,Num_Points,Num_Abv_Threshold,Amp_Sigma,Sector,Orbit,match_type
10593,440681564,2515.3948240314203,2515.3948240314203,2515.401768775483,0.3215791807496253,121.7504014113818,primary,4,4,6.816839218861854,44,96,exact
10594,440681564,2521.3867063167127,2521.3853173874577,2521.3894841756883,0.2257368685090599,48.532251373409295,primary,3,4,4.785172767741165,44,96,exact
10595,449355457,3041.421575587458,3041.409075321677,3041.425742342563,0.0043498155575718,4.202824441397577,primary,12,8,4.242032658711095,64,135,exact
10596,449355457,3041.5535228085423,3041.5465782191845,3041.656302714556,0.0843246178197874,302.3086677230871,primary,78,77,82.23516100635504,64,135,exact
10597,449355457,3041.561856315492,3041.561856315492,3041.577134411334,0.0053776253577737,13.41693376850428,secondary,1,1,5.2443746388923405,64,135,exact
10598,449355457,3041.859084611769,3041.85352894466,3041.899363196332,0.0137702358397713,23.969486540682524,primary,32,25,13.429026904090518,64,135,exact
10599,449355457,3043.7382863104745,3043.7313417444007,3043.8327324059264,0.0335073049468734,116.01384924321012,primary,73,70,32.67703653379125,64,135,exact
10600,449355457,3043.779953706459,3043.773009140849,3043.803565230554,0.0159923835220558,19.974679074713105,secondary,1,1,15.596112592200086,64,135,exact
10601,449355457,3044.5591336840293,3044.554966948016,3044.5785784530194,0.0082789103236016,11.737843733933293,primary,17,17,8.07376945216104,64,135,exact
10602,449355457,3046.0674910053635,3046.0549908159533,3046.085546833479,0.0087475226445341,11.615792053026112,primary,22,17,8.530770155606934,64,135,exact
10603,449355457,3047.218896608881,3047.181396086748,3047.228618966368,0.0064436392420688,13.801133695712345,primary,34,22,6.283974054538231,64,135,exact
10604,449355457,3050.323101387067,3050.318934675734,3050.338379327378,0.0054064756862424,5.73981412257379,primary,14,9,5.272510092903852,64,135,exact
10605,449355457,3056.155086676548,3056.1509200047963,3056.1759200339056,0.0175668918587907,16.912118959074412,primary,18,18,17.131606614289314,64,136,exact
10606,449355457,3061.9897955826887,3061.9884067014177,3062.0272953793183,0.0085864081958382,9.50293691106271,primary,27,9,8.373647918097651,64,136,exact
10607,449355457,3062.8745126036542,3062.866179323018,3062.8745126036542,0.0052058299850046,1.338878461846503,primary,6,3,5.076836137027936,64,136,exact
10608,404012623,2310.10514791811,2310.10514791811,2310.1120925066057,0.0439052586916346,13.480275171618144,primary,5,5,6.1129166258240994,37,81,exact
10609,404012623,2310.428765698444,2310.427376780837,2310.4412659541044,0.0742783849331378,39.53780308836912,primary,10,8,10.34175831615481,37,81,exact
10610,404012623,2317.852495287898,2317.834439542024,2317.876106646919,0.0566921360341075,119.71232081523236,primary,30,26,7.893229905564978,37,81,exact
10611,404012623,2331.985844306386,2331.9844554292927,2331.992788691852,0.0315230443848442,12.599320396766217,primary,6,3,4.3889444649467535,37,82,exact
10612,399367577,1576.428662258353,1576.413384192109,1576.473107541083,0.0182056453486616,39.77222969175097,primary,43,25,9.771581962479758,10,27,exact
10613,399367577,1578.0245244753453,1578.0245244753453,1578.0314690397563,0.0116790006260383,3.074162470403386,primary,5,4,6.268512303277148,10,27,exact
10614,399367577,1589.9052177303008,1589.9024399285584,1589.9302179459853,0.0151952350858599,14.764375211805785,primary,19,9,8.15579355947105,10,28,exact
10615,76295024,2497.7888804128797,2497.787491401435,2497.79443645912,0.0106422962402012,3.911554003332588,primary,5,5,6.982905159698495,43,94,exact
10616,259542669,2150.910941021357,2150.910941021357,2150.913718816066,0.0128754994154984,1.3988698653838192,primary,2,3,4.131613509525656,31,69,exact
10617,259542669,2168.8554184385307,2168.848474025168,2168.899862683512,0.0887066691914693,120.38544433017871,primary,37,31,28.46504519858336,31,70,exact
10618,294098955,2037.8597146094685,2037.8513813634245,2037.8708256041948,0.0049984048763085,5.349162460174976,primary,14,10,4.696024067057898,27,61,exact
10619,294098955,2050.401248483502,2050.398470723528,2050.430414962876,0.0750766113173477,71.20454648884942,primary,23,24,70.53481707544131,27,62,exact
10620,294098955,2058.006751403751,2057.9998070101046,2058.0150846762226,0.0051501798151889,3.831116036755561,primary,11,4,4.838617310981954,27,62,exact
10621,261389834,1606.8294043726723,1606.823848759875,1606.8710714658669,0.0315358100318239,55.18907749336467,primary,33,32,31.633702386205243,11,29,exact
10622,261389834,1617.898854032433,1617.8974651497233,1617.908576210009,0.0057491308063408,2.9260136609275498,primary,8,6,5.766977056356679,11,30,exact
10623,260640943,3113.013653957524,3113.012265075507,3113.0192094854183,0.1316863361976386,44.12155552760501,primary,5,3,5.109899510062057,66,140,exact
10624,153834085,2179.671481578572,2179.668703834158,2179.6825925564644,0.0063730160502768,4.032321043779583,primary,10,6,6.0903595775858514,32,71,exact
10625,153834085,2185.220008355275,2185.2172306278576,2185.226952673936,0.0044994252740442,1.6338096703533616,primary,7,3,4.299866436114927,32,71,exact
10626,302959739,2376.5770804140134,2376.560414048303,2376.627079510334,0.4423669755964416,1263.675349428459,primary,48,36,18.43542035234071,39,86,exact
10627,302959739,2378.6214866855457,2378.6159312371765,2378.6423196168407,0.1796325225790513,220.13566227469195,primary,19,14,7.486094680171655,39,86,exact
10628,302959739,2379.5645238015763,2379.5631349402115,2379.5659126629403,0.0909344997948287,10.154446607456546,primary,2,3,3.7896493651841943,39,86,exact
10629,302959739,2381.39226452348,2381.3908756633955,2381.406153124437,0.3122713316467382,153.44334127559063,primary,11,10,13.013750077367035,39,86,exact
10630,302959739,2381.847810588776,2381.8464217289243,2381.8547548878,0.139085818474334,52.93210365752953,primary,6,4,5.7963312590559655,39,86,exact
10631,67416383,2315.811361749584,2315.811361749584,2315.822473033156,0.0595567159692265,22.83199853102144,primary,8,3,5.684622578667622,37,81,exact
10632,14155762,2449.6173387981216,2449.6173387981216,2449.640952278919,1.3541564650417222,598.3918609181603,primary,17,13,49.79145632471717,42,91,exact
10633,14155762,2452.368999820675,2452.3662217715328,2452.3842790908902,0.1944619007499162,107.59653283646664,primary,12,5,7.150238165212773,42,91,exact
10634,302545959,2476.329765076375,2476.328376063302,2476.35198928462,0.1882613701791464,126.7415265719136,primary,17,14,32.07942100537809,43,93,exact
10635,345135733,3015.3937727157986,3015.3937727157986,3015.407662050048,0.0478328115504513,33.32063126665353,primary,10,7,5.996250702985255,63,133,exact
10636,345135733,3016.30213498242,3016.297968184008,3016.356303360378,0.0963333079708654,167.23725452401152,primary,42,33,12.076201396439684,63,133,exact
10637,345135733,3017.842460562696,3017.825793389537,3017.8757949080814,0.0701651759629877,161.10301071306952,primary,36,25,8.795802965698329,63,133,exact
10638,345135733,3019.1800003043604,3019.173055658191,3019.186944950065,0.0613094752771881,38.5292505643369,primary,9,6,7.685665389807661,63,133,exact
10639,345135733,3020.378645404804,3020.373089695318,3020.43698035067,0.2299446128337683,449.929844753955,primary,45,31,28.82551749854529,63,133,exact
10640,345135733,3022.2689733931334,3022.2675844690225,3022.2773069382683,0.0482639531101765,20.395848773612386,primary,7,5,6.050297972982361,63,133,exact
10641,345135733,3027.877425569729,3027.876036660053,3027.9079815858613,0.0520425300475571,82.46406829266519,primary,22,16,6.523974804484406,63,134,exact
10642,345135733,3028.9843858439385,3028.978830211754,3029.0177196370496,0.0645243575410647,107.64076848468524,primary,28,20,8.088678288483976,63,134,exact
10643,345135733,3031.0344126351806,3031.033023729696,3031.0483016937565,0.0874291670061413,59.174246141459015,primary,11,10,10.95999141863203,63,134,exact
10644,345135733,3032.9399895264687,3032.938600623778,3032.942767332784,0.0419759256655212,6.796510395282325,primary,3,3,5.262040127305944,63,134,exact
10645,345135733,3033.8149979569007,3033.813609055141,3033.8622206083505,0.1342013585095816,228.40571571868452,primary,33,28,16.82328435692928,63,134,exact
10646,345135733,3033.905276552659,3033.8844430313857,3033.919165566532,0.0633658293504311,95.81463103182422,primary,24,16,7.943446903325103,63,134,exact
10647,345135733,3037.6080791358336,3037.606690241059,3037.615023610173,0.1060292529201369,34.292733366604566,primary,6,5,13.29167075384623,63,134,exact
10648,345135733,3037.628912558388,3037.626134768838,3037.641412611361,0.0300211583581337,32.10189317093052,primary,11,7,3.7634081308292378,63,134,exact
10649,345135733,3038.413637688463,3038.412248795085,3038.428915513757,0.0575492161969579,42.15385124577882,primary,12,7,7.214284857859316,63,134,exact
10650,278731274,2079.6527329254072,2079.649955121843,2079.656899630752,0.0581214677823092,23.027827903512232,primary,5,4,6.819278769195006,28,64,exact
10651,278731274,2082.954151740202,2082.954151740202,2082.9972076765166,0.0874016273984688,115.5890383772821,primary,31,14,10.254662947326391,28,64,exact
10652,313934178,2088.919839916081,2088.912895334035,2088.9240066652137,0.2945531570085726,130.63940537212133,primary,8,4,5.7434619783375584,29,65,exact
10653,313934178,2088.9462293257093,2088.942062577041,2088.953173906357,0.284398479361341,141.1748093087626,primary,8,4,5.545456954180062,29,65,exact
10654,440691137,2449.0673661574097,2449.0645880995,2449.071533244249,0.2009581307510386,82.4876448635879,primary,5,6,4.868894025139565,42,91,exact
10655,440691137,2455.64439677199,2455.64439677199,2455.658286981888,0.6331564441212159,313.44072006961284,primary,10,10,15.340367748441889,42,91,exact
10656,440691137,2463.375697125772,2463.3743081017906,2463.381253221932,0.282027698004186,83.45492866687098,primary,5,3,6.833079948567097,42,92,exact
10657,144162567,1413.002406201581,1412.9982394916776,1413.017684137273,0.0069452659889082,7.525883429095009,primary,14,10,4.872425324782244,4,15,exact
10658,144162567,1414.128805912357,1414.1260281098685,1414.1329726159738,0.0061122584634176,1.8502992765262225,primary,4,4,4.288032017252157,4,15,exact
10659,144162567,1421.462171274634,1421.4524490545143,1421.4705046059646,0.0077083349929374,7.424809805930764,primary,13,9,5.407753524699441,4,15,exact
10660,144162567,1421.964948769817,1421.962170994569,1421.967726545298,0.0052124199974232,1.7283658751536797,primary,4,3,3.6567537138831714,4,15,exact
10661,144162567,1424.6982817738758,1424.6968928818212,1424.749670777105,0.0255878301222773,38.77043168235055,primary,38,23,17.951046323224983,4,16,exact
10662,144162567,1425.5399499927642,1425.5371722114496,1425.553838900272,0.0103617866681333,7.282216064689526,primary,12,7,7.269272602724398,4,16,exact
10663,144162567,1431.6468783118603,1431.6468783118603,1431.655211591779,0.0137045981062111,5.174463325064435,primary,6,5,9.614409438789968,4,16,exact
10664,144162567,1433.763528666894,1433.762139790438,1433.7690841722483,0.0052394457296214,1.7404833837604816,primary,5,3,3.6757135150186993,4,16,exact
10665,229151691,2116.6512636858247,2116.64987480454,2116.655430329213,0.0061604012908669,1.565008708692036,primary,4,3,5.660396986014092,30,67,exact
10666,229151691,2127.265012640481,2127.2622349128364,2127.2677903683584,0.0051285518484942,1.5756757402885706,primary,4,4,4.7122968221034,30,67,exact
10667,229151691,2132.1940941249304,2132.1927052650663,2132.2135381616317,0.0085289275666311,9.616862159288306,primary,15,12,7.836683620540191,30,68,exact
10668,229151691,2132.2052050031457,2132.2052050031457,2132.206593862777,0.0029179422678702,0.3061700180036775,secondary,1,1,2.6811096937633865,30,68,exact
10669,229151691,2136.5578785744783,2136.555100870117,2136.5592674266595,0.00481068630318,1.0112505337507809,primary,3,3,4.420230593021579,30,68,exact
10670,84332064,2449.7187349886813,2449.7159569341843,2449.7256801248736,0.1237930843526755,56.6212382145546,primary,6,5,7.398897834112353,42,91,exact
10671,84332064,2450.196560228342,2450.196560228342,2450.206283413742,0.11052562864162,56.31027129716125,primary,6,4,6.60592502922571,42,91,exact
10672,84332064,2452.878767219319,2452.8773781958903,2452.888490383276,0.109537473494198,47.1560624620755,primary,8,4,6.546864710805995,42,91,exact
10673,394489435,3043.126901226997,3043.125512299393,3043.128290154601,0.079737254276637,7.2158372939080255,primary,2,3,6.328215550025438,64,135,exact
10674,167344029,2146.300496784579,2146.300496784579,2146.315774536324,0.0081015529382415,4.798201216108445,primary,10,3,5.338027749529808,31,69,exact
10675,167344029,2150.3213217969947,2150.3199329113404,2150.331043996548,0.0281314928328213,9.997537908613625,primary,8,8,18.53554380524644,31,69,exact
10676,167344029,2154.131034425976,2154.1296455408456,2154.131034425976,0.0083608165461004,0.7275938937072055,secondary,1,1,5.5088538051939375,31,69,exact
10677,167344029,2154.142145506846,2154.114367804584,2154.19631202598,0.0797369501256017,149.61049982502297,primary,59,52,52.5378351135877,31,69,exact
10678,167344029,2154.2102008769943,2154.206034221691,2154.2171453024725,0.0127335290190602,5.85520922098205,primary,8,5,8.38998791606241,31,69,exact
10679,167344029,2156.1171398584947,2156.1088065502727,2156.1213065126067,0.0064295206323339,4.3376664446936815,primary,9,4,4.236343305191356,31,69,exact
10680,167344029,2162.6713020356383,2162.667135369361,2162.689357589553,0.0119580834657322,11.622989905553457,primary,16,11,7.87905502289135,31,70,exact
10681,167344029,2163.286579734156,2163.286579734156,2163.2990797320845,0.0091813397864821,4.576222795373001,primary,9,3,6.049487910738952,31,70,exact
10682,167344029,2166.861578524107,2166.857411859519,2166.88241184711,0.0170472359172537,15.119215232232875,primary,18,14,11.23224387629974,31,70,exact
10683,167344029,2167.6990780768565,2167.6949114125587,2167.8046335712797,0.1758228756090296,328.8011284955993,primary,79,71,115.84783758838716,31,70,exact
10684,84331442,2519.6379926941963,2519.635214818923,2519.6435484438107,0.0893208385430857,49.40418277055502,primary,4,3,3.3345726588275366,44,96,exact
10685,296264014,2336.2782321662703,2336.275454291472,2336.2865657902,0.0216708917961527,12.198102519319598,primary,8,3,4.341006903519008,38,83,exact
10686,296264014,2336.8240844461398,2336.821306572273,2336.83102913011,0.0358073501094677,15.692613975332844,primary,7,5,7.172752994388396,38,83,exact
10687,296264014,2348.960521859006,2348.959132951177,2348.960521859006,0.0951763399138123,10.460633090200592,secondary,1,1,19.065258250741643,38,84,exact
10688,296264014,2348.96746639862,2348.957744043347,2349.0633010407323,0.5068734526734977,1305.2005609253092,primary,76,72,101.53440744218906,38,84,exact
10689,296264014,2348.975799845597,2348.975799845597,2348.979966569087,0.0191639047939506,10.011843271224883,secondary,1,1,3.838819546119913,38,84,exact
10690,296264014,2359.466172567762,2359.463394781438,2359.482839288026,0.0190487489619475,21.62025683353364,primary,14,5,3.815752093870672,38,84,exact
10691,260773190,1580.178908942029,1580.1719643464191,1580.1955759708408,0.0110140795653432,11.143072693845085,primary,17,9,5.964685944297358,10,27,exact
10692,260773190,1580.2803000241508,1580.2775221865588,1580.3039116425186,0.0127872920811031,14.35180688484295,primary,18,13,6.924970978217539,10,27,exact
10693,440703485,2503.828896476144,2503.827507503118,2503.831674422197,0.1632373023731992,36.64342186967046,primary,3,3,3.584028815407702,44,95,exact
10694,465075473,2308.838208048064,2308.836819139539,2308.840985865349,0.0079781422557412,1.751304182180606,primary,3,3,3.75287039089031,37,81,exact
10695,465075473,2315.145225449789,2315.142447647872,2315.156336657925,0.0135782890916444,8.497959146319223,primary,9,6,6.387145961744595,37,81,exact
10696,465075473,2316.4660694352724,2316.4632916370806,2316.4785695274845,0.0085310370851066,7.307315635161588,primary,11,4,4.012948811140151,37,81,exact
10697,465075473,2320.40358881622,2320.3952554512134,2320.421644441254,0.0138256163884822,18.65120783442145,primary,19,13,6.5034872426353125,37,82,exact
10698,465075473,2322.160540188291,2322.132762311377,2322.191095852452,0.0266709493424566,50.51708418830054,primary,42,30,12.545855021852011,37,82,exact
10699,465075473,2322.370263142112,2322.370263142112,2322.378596503858,0.0118917480632458,5.458064078142956,primary,6,6,5.59380715107798,37,82,exact
10700,465075473,2323.763322694912,2323.7549893422456,2323.779989399777,0.0081639643016093,11.38419871353356,primary,18,7,3.840279969656768,37,82,exact
10701,465075473,2324.095267856479,2324.091101181426,2324.104990098345,0.0152562162480969,10.044589582875176,primary,10,8,7.176432858576953,37,82,exact
10702,465075473,2324.6855466771194,2324.684157786056,2324.6952689138643,0.0139840054136886,5.870709693964708,primary,8,3,6.577992492590116,37,82,exact
10703,465075473,2326.932770063118,2326.931381174849,2326.938325615962,0.0211779062895507,7.730884019896959,primary,5,6,9.961960429811937,37,82,exact
10704,465075473,2327.2105476687816,2327.2036032292986,2327.218880995837,0.0110800269637185,9.930154066616351,primary,11,8,5.211978401673965,37,82,exact
10705,465075473,2327.2855476099467,2327.2827698345727,2327.356380883275,0.1282872526851324,231.5210142324999,primary,53,45,60.345556233249575,37,82,exact
10706,465075473,2327.299436487516,2327.299436487516,2327.3036031506945,0.0054943386653074,2.6978792539281304,secondary,1,1,2.584504040363273,37,82,exact
10707,465075473,2328.936933867825,2328.935544982117,2328.9494338378017,0.0137078631029168,9.29533309343904,primary,10,8,6.44809680151972,37,82,exact
10708,339668420,2289.670075684665,2289.668686813394,2289.6797977834394,0.0051020595868045,2.8816063772032225,primary,8,4,4.929344212199696,36,79,exact
10709,339668420,2296.686652128407,2296.66720792236,2296.7602623342445,0.0120330880877288,48.528975168730696,primary,67,64,11.62574292027916,36,80,exact
10710,339668420,2296.774151051836,2296.768595564893,2296.775539923571,0.0040730536637485,1.1841640303403926,primary,5,3,3.9351722891093,36,80,exact
10711,339668420,2300.03105106508,2300.028273328594,2300.0324399333235,0.0064186542354733,1.326263725192177,primary,2,3,6.20136938180254,36,80,exact
10712,339668420,2304.539309956224,2304.532365638931,2304.550420863752,0.0058773733400789,4.145887635428236,primary,13,7,5.678411975388211,36,80,exact
10713,339668420,2305.176798094529,2305.1754092318743,2305.1851312703448,0.0040268913734973,2.369654999595763,primary,6,4,3.8905726888105727,36,80,exact
10714,346543067,2523.532601224233,2523.53121230336,2523.5506571909245,0.4681555391828418,292.35845515581167,primary,14,10,18.91464520852462,44,96,exact
10715,393490554,2990.3943869908235,2990.392998127596,2990.512440351118,7.909674108166451,6218.912441547602,primary,86,74,1153.341444854536,62,131,exact
10716,393490554,2992.117964407153,2992.1110201042848,2992.1387973156434,0.0625508729849184,81.39509574395173,primary,19,15,9.120794768377865,62,131,exact
10717,393490554,2993.674876313108,2993.674876313108,2993.704042357192,0.2368546755358012,143.87073980592783,primary,21,17,34.53673437960873,62,131,exact
10718,393490554,2997.331740404119,2997.3289626884894,2997.344240124334,0.0472410783599626,34.979198069205324,primary,10,6,6.888411940501031,62,131,exact
10719,393490554,2997.455348747935,2997.455348747935,2997.4650707524625,0.0425714119846669,18.73596991717716,primary,7,5,6.207509075146369,62,131,exact
10720,393490554,2998.7150427887805,2998.713653930791,2998.7178205047003,0.0295335720802594,6.365461184243633,primary,3,3,4.306409117360968,62,131,exact
10721,393490554,2999.028924706632,2999.024758132201,2999.0317024229025,0.0369928147185081,15.610763427216485,primary,5,4,5.394071335079392,62,131,exact
10722,393490554,3005.414926927591,3005.413538062792,3005.431593304894,0.1658967918833145,64.02706387122866,primary,13,9,24.190079519191208,62,132,exact
10723,393490554,3012.4064641735977,3012.40507531037,3012.437019166008,1.9419516865400903,967.1696432269536,primary,23,24,283.1637983263315,62,132,exact
10724,393490554,3012.438408029352,3012.40507531037,3012.456463252593,0.064863603521416,1037.2969943136404,primary,37,37,9.45802332445319,62,132,exact
10725,393490554,3013.723108123273,3013.7203303876204,3013.7300524624625,0.0501650311065799,21.94432278673104,primary,6,3,7.314765269266915,62,132,exact
10726,238034732,2985.266038297684,2985.2646494266696,2985.3396484567243,0.5875253407182464,1757.252016299219,primary,54,48,29.811149023303727,61,130,exact
10727,238034732,2985.2868713621,2985.282704749286,2985.2910379749133,0.1112337222096062,55.99710821992864,secondary,1,1,5.644020503274879,61,130,exact
10728,291633913,1524.7181584018783,1524.6876028646195,1524.7362139462457,0.6054880357148353,1370.1792159151807,primary,35,29,8.868252753845923,8,23,exact
10729,348769589,2491.3071797836083,2491.3030127991024,2491.334959679537,0.0970298075350784,106.15631169712118,primary,23,17,13.656202222961005,43,94,exact
10730,14252394,2508.31239201412,2508.3096140871594,2508.319336831759,0.4251307056013729,203.17089881416865,primary,6,4,5.0177003953503885,44,95,exact
10731,360631514,2342.4411616876014,2342.439772784196,2342.44671730076,0.0052273945825065,1.9581990376728156,primary,5,4,6.337848190131371,38,83,exact
10732,360631514,2345.9175819352463,2345.916193035798,2345.924526432253,0.003555680321654,1.531724553872124,primary,6,4,4.311012252010912,38,83,exact
10733,360631514,2345.9620267161804,2345.9578600180694,2345.9689712131863,0.0064210470670158,2.897177982393658,primary,8,5,7.785067855528361,38,83,exact
10734,360631514,2346.138416923004,2346.135639124573,2346.14813921681,0.0075746163155121,5.361661611640167,primary,7,6,9.18368941706883,38,83,exact
10735,360631514,2350.6189953690136,2350.606495326837,2350.643995452904,0.013111190298185,17.70035236374777,primary,27,20,15.896395879489049,38,84,exact
10736,220622233,1469.1771622635615,1469.174384491124,1469.1771622635615,0.0062018864822868,0.6906996761838639,primary,2,3,3.584846806481415,6,19,exact
10737,220622233,1471.070211893218,1471.0674341275333,1471.107711730789,0.0334248025153682,39.10477089477566,primary,29,20,19.320378871286252,6,19,exact
10738,220622233,1472.0729847180578,1472.071595836962,1472.0882624105868,0.0124020186429887,8.010295356341052,primary,12,6,7.16867957084047,6,19,exact
10739,220622233,1483.7131523842766,1483.7103746420764,1483.7242633523797,0.0145450634408135,9.220243128895651,primary,10,6,8.407413514386636,6,20,exact
10740,220622233,1488.1714159929052,1488.1714159929052,1488.1880823478534,0.0090151141020071,6.219698025833865,primary,12,3,5.210963323973884,6,20,exact
10741,220622233,1489.1061199948433,1489.1047311342202,1489.1241751824737,0.013195353405228,12.484268997680186,primary,14,10,7.627247072359075,6,20,exact
10742,346540234,2477.736707643413,2477.7339296205278,2477.7867120516603,0.2678328524447557,290.0327788486342,primary,38,23,19.661259437357444,43,93,exact
10743,346540234,2491.076682347868,2491.0752933536533,2491.07946033583,0.1047860639880455,18.884906496164792,primary,3,3,7.692207922526802,43,94,exact
10744,440727107,2477.429682002422,2477.425514964367,2477.43523805332,0.227850076257813,79.29621838274325,primary,7,4,5.594030899857527,43,93,exact
10745,350559457,2348.997083163975,2348.997083163975,2349.008194205773,0.0704173171762927,31.931670774716103,primary,8,6,8.813332728527676,38,84,exact
10746,176873028,2135.069874896272,2135.0601527461395,2135.0754304107004,0.0038951452222451,2.923634496305234,primary,11,9,6.753341455928845,30,68,exact
10747,176873028,2139.021234007648,2139.0184562511317,2139.030956155394,0.0032763058578082,1.9445102914848191,primary,8,5,5.680407509706628,30,68,exact
10748,219790149,2699.763719217223,2699.7623303214014,2699.766497008864,0.2629867353585924,48.72108146518215,primary,3,4,9.766358286437455,51,109,exact
10749,219790149,2704.206798157064,2704.2012425748285,2704.2304093810158,0.2758993645377938,209.8217899430372,primary,21,10,10.24588575314422,51,109,exact
10750,156710937,2977.622616178122,2977.621227310366,2977.633727120168,0.5011045246470318,253.5666442487124,primary,9,7,12.098057116323847,61,130,exact
10751,214870481,1634.8088964535311,1634.8075075601112,1634.8144520286107,0.027724849973139,11.199714491169376,primary,5,4,4.824961959037378,12,31,exact
10752,214870481,1635.6519545264848,1635.6505656339957,1635.69362129371,0.0835225694124315,99.77179918886183,primary,31,22,14.535451788791528,12,31,exact
10753,214870481,1644.5588364358125,1644.5574475633473,1644.5741140320044,0.0442410234552304,28.659812554802983,primary,12,8,7.69927539399408,12,32,exact
10754,382624902,2118.0024950479324,2117.999717261732,2118.008050620336,0.0325930440679076,11.285124157675869,primary,6,3,5.867069349103554,30,67,exact
10755,382624902,2118.564996759209,2118.56360786605,2118.5802745836068,0.0384427188121245,35.29800496086433,primary,12,9,6.92006848973349,30,67,exact
10756,382624902,2119.673333503092,2119.646944532259,2119.7011113672,0.1170051137353469,197.3597126478688,primary,39,33,21.06207432035969,30,67,exact
10757,382624902,2120.326113321618,2120.319168855241,2120.3677801194094,0.1241549490392606,192.41077655717453,primary,35,31,22.349115183291374,30,67,exact
10758,382624902,2120.80528150414,2120.8025037174725,2120.808059290807,0.0219211544795365,6.615696389318472,primary,4,3,3.946023982168954,30,67,exact
10759,382624902,2123.6664019982118,2123.6650131045863,2123.683068720891,0.1281573622876199,61.7749025214486,primary,13,7,23.06958903786506,30,67,exact
10760,382624902,2124.7761279741703,2124.770572399789,2124.7914058038064,0.0280127273026158,33.89210341165105,primary,15,12,5.042567162476288,30,67,exact
10761,382624902,2124.9205729085597,2124.9205729085597,2124.9358507380807,0.0859065039518833,37.52061533993543,primary,11,7,15.464017879846182,30,67,exact
10762,382624902,2125.5552972793703,2125.5511305986133,2125.570575108659,0.0433708051074253,33.799849781512464,primary,14,11,7.807172621297728,30,67,exact
10763,382624902,2125.884465053716,2125.8566871827384,2125.8969650956383,0.0234055323461455,59.10776089186677,primary,29,17,4.213226636377131,30,67,exact
10764,382624902,2132.009495053229,2132.006717252941,2132.017828454208,0.0440651241268486,19.353045883955676,primary,8,4,7.932156891833205,30,68,exact
10765,382624902,2133.5428408981834,2133.5400630976637,2133.5483964993414,0.0974183667529251,34.132873195667614,primary,6,5,17.536266708472194,30,68,exact
10766,382624902,2135.644247129005,2135.6428582286285,2135.653969432107,0.0353610977238398,16.605379970610528,primary,8,3,6.365346304381413,30,68,exact
10767,382624902,2138.785940138176,2138.785940138176,2138.805384746478,0.1831833808820511,67.22303391538559,primary,14,12,32.97481502491765,30,68,exact
10768,382624902,2138.81788485173,2138.813718149902,2138.81788485173,0.0231625864784634,4.534758735140857,primary,3,4,4.169493984379397,30,68,exact
10769,382624902,2139.5442798512054,2139.541502050103,2139.558168856719,0.0630128739996938,59.08278688999576,primary,12,12,11.342938722515624,30,68,exact
10770,382624902,2140.5415104075,2140.540121507123,2140.545677108746,0.057038814141223,16.656797153890352,primary,4,5,10.267549034693996,30,68,exact
10771,300011941,1479.9206534580314,1479.919264550861,1479.9345425297456,0.0055718658678223,5.053050226363951,primary,11,7,4.398176540021937,6,20,exact
10772,32068898,1346.930287893996,1346.927510109646,1346.9386212469274,0.0577317859114583,27.953079084554936,primary,7,4,5.680516335667768,1,10,exact
10773,259542669,1386.521879515455,1386.5204905949968,1386.5496579247383,0.023213246130854,28.19841829705637,primary,21,18,8.895465572103735,3,13,exact
10774,259542669,1386.7649405763384,1386.7621627358867,1386.7649405763384,0.0155526349639087,3.6467555325452903,secondary,1,1,5.959869985312449,3,13,exact
10775,259542669,1386.7691073370145,1386.753829214534,1386.8496647069496,0.1432333706274566,254.0807174745494,primary,68,53,54.88795104358104,3,13,exact
10776,259542669,1391.927546558813,1391.9247687300035,1391.9539359322707,0.0240852805716853,27.86014888206425,primary,20,13,9.229634791797354,3,13,exact
10777,259542669,1392.7775618373958,1392.7747840107988,1392.780339663877,0.0114561015582435,3.6746957462915977,primary,4,4,4.390051974093708,3,13,exact
10778,259542669,1392.8622855439105,1392.8608966306692,1392.873396849137,0.0088620873603879,6.297764305598821,primary,9,4,3.396009009981851,3,13,exact
10779,259542669,1398.234601553027,1398.234601553027,1398.2498796251866,0.035515954066299,15.228941130203967,primary,11,7,13.609942567974526,3,14,exact
10780,259542669,1400.7638144395833,1400.7624255268115,1400.7693700907882,0.0149454546519973,5.277248777581496,primary,5,4,5.7271945753236535,3,14,exact
10781,259542669,1400.8804831103555,1400.8804831103555,1400.892983324376,0.0140864682397443,8.138839093551004,primary,9,4,5.398025444301284,3,14,exact
10782,259542669,1401.804109684577,1401.801331861361,1401.820776623758,0.0098424474697882,11.760388204589932,primary,14,5,3.7716893242418537,3,14,exact
10783,14078777,2521.135244881051,2521.1324670118306,2521.1685793098254,0.0873170156567728,125.62538101887756,primary,25,20,16.25971119076068,44,96,exact
10784,219173124,2218.281666086845,2218.2802772039327,2218.289999384791,0.0089779468099269,4.035383126307527,primary,7,3,4.975730252343765,33,74,exact
10785,219173124,2220.505265134466,2220.5038762545787,2220.523320571828,0.0160678921194243,11.805137363135731,primary,14,9,8.905098081179956,33,74,exact
10786,426494404,3103.4125925966514,3103.411203707009,3103.4431481666893,3.221874076198194,1619.2273008576983,primary,23,21,74.56868735895677,66,139,exact
