TIC,n_flares,n_primary,n_secondary,first_flare_btjd,last_flare_btjd,n_observed_sectors,has_gap_fallback_sector,exposure_days,obs_start_btjd,obs_end_btjd,flare_rate_per_day
258066616,1,1,0,2510.084877662788,2510.084877662788,1,False,22.763888891320676,2500.1875831289217,2524.4375715572387,0.04392922513258602
258066811,2,2,0,2489.5072291379897,2489.8516999364347,1,False,23.66665509203449,2474.166761370376,2498.888972017914,0.08450708358331305
258066901,1,1,0,2466.242765869221,2466.242765869221,1,False,24.541655088308744,2447.687606282532,2473.159816926345,0.040747048086271255
258066973,3,3,0,2450.9940913004207,2497.993933034244,2,False,48.20831018034323,2447.687606282532,2498.888972017914,0.06222993481367118
258067034,3,3,0,2509.111238061985,2516.1851627986234,1,False,22.763888891320676,2500.1875831289217,2524.4375715572387,0.13178767539775807
258067178,3,3,0,2454.4277653844943,2522.949268108937,3,False,70.97219907166391,2447.687606282532,2524.4375715572387,0.04227007249656674
258067247,5,5,0,2448.9286254731605,2508.493160245121,3,False,70.97219907166391,2447.687606282532,2524.4375715572387,0.07045012082761123
258067348,5,5,0,2462.486869655438,2506.101369949381,3,False,70.97219907166391,2447.687606282532,2524.4375715572387,0.07045012082761123
258067352,1,1,0,2477.447946400731,2477.447946400731,1,False,23.66665509203449,2474.166761370376,2498.888972017914,0.042253541791656524
258067363,1,1,0,2463.560583777108,2463.560583777108,1,False,24.541655088308744,2447.687606282532,2473.159816926345,0.040747048086271255
258067389,5,4,1,2479.5120049936168,2518.7088663317563,2,False,46.430543983355165,2474.166761370376,2524.4375715572387,0.10768773249334414
258067448,7,7,0,2447.9993500000205,2523.834009852821,3,False,70.97219907166391,2447.687606282532,2524.4375715572387,0.09863016915865572
258067465,1,1,0,2482.3733464485085,2482.3733464485085,1,False,23.66665509203449,2474.166761370376,2498.888972017914,0.042253541791656524
258067744,7,6,1,2452.2775299406794,2515.626793317686,3,False,70.97219907166391,2447.687606282532,2524.4375715572387,0.09863016915865572
258067964,1,1,0,2466.438602088358,2466.438602088358,1,False,24.541655088308744,2447.687606282532,2473.159816926345,0.040747048086271255
258135255,1,1,0,2500.817692292052,2500.817692292052,1,False,22.763888891320676,2500.1875831289217,2524.4375715572387,0.04392922513258602
258135305,6,6,0,2450.875995727933,2523.75760001817,3,False,70.97219907166391,2447.687606282532,2524.4375715572387,0.08454014499313348
258135430,4,4,0,2461.8617567950564,2516.050405695367,3,False,70.97219907166391,2447.687606282532,2524.4375715572387,0.056360096662088986
258135628,1,1,0,2508.872297603526,2508.872297603526,1,False,22.763888891320676,2500.1875831289217,2524.4375715572387,0.04392922513258602
258382306,9,9,0,1588.260125424391,2330.144577977761,2,False,49.37497685011476,1569.4379882598296,2332.576553073246,0.18227856647550167
258382313,4,4,0,1590.5990367018144,2329.887634428394,2,False,49.37497685011476,1569.4379882598296,2332.576553073246,0.08101269621133407
258455309,8,8,0,1616.9682487166897,2325.5376155902222,2,False,50.145810179412365,1596.7713100183755,2332.576553073246,0.15953476414834042
258583891,11,10,1,1603.2489579542191,3058.4928027370893,2,False,52.28701388183936,1596.7713100183755,3068.029921127949,0.21037728459418845
258789022,4,4,0,1604.8434257712709,3052.1066627120777,2,False,52.28701388183936,1596.7713100183755,3068.029921127949,0.07650083076152307
258790078,1,1,0,3042.552369214142,3042.552369214142,1,False,26.287025460507266,3041.108636408113,3068.029921127949,0.038041580684066593
259147715,1,1,0,2896.7928660175194,2896.7928660175194,1,False,27.092581023927778,2882.323983593378,2910.048509061802,0.03691047372403591
259542669,45,43,2,1386.521879515455,2196.5662610487984,6,False,149.458263908979,1381.7089025736786,2200.2293886975385,0.301087399405397
259573373,3,3,0,1426.0738588796758,2138.0094699806805,2,False,48.35414352174894,1410.917224333156,2143.222467388492,0.06204225287643957
259573397,46,46,0,1386.2927172031175,2199.003801643534,6,False,149.458263908979,1381.7089025736786,2200.2293886975385,0.3077782305032948
259586708,24,23,1,1391.8039124034062,2199.3579073974192,7,False,170.14575234195286,1381.7089025736786,2200.2293886975385,0.14105553426785322
259645014,21,21,0,1413.175201120206,2191.240230962699,5,False,116.70827549044066,1410.917224333156,2200.2293886975385,0.17993582641635442
260351540,194,166,20,1331.7726868920652,2366.050132755902,25,False,615.4997337986724,1325.3130924007855,2389.715407225769,0.3151910380248136
260371228,1,1,0,3006.2651096756026,3006.2651096756026,1,False,25.08563657850027,2988.435048438143,3014.152629461605,0.03986344922404932
260402407,5,5,0,2841.5200160512272,2879.5821204899503,2,False,52.26155092380941,2825.252247483935,2882.1133354450576,0.09567262952623343
260473548,12,11,1,2081.866683198116,2384.8954630441767,8,False,198.74990741303236,2061.847502121236,2389.715407225769,0.06037738661715291
260605685,1,1,0,2977.375101926689,2977.375101926689,1,False,24.7985995439808,2962.7938563008797,2988.2244002898224,0.040324857789911905
260606274,8,8,0,2981.437671349352,3127.9507711267847,5,False,131.04856480937497,2962.7938563008797,3154.395615548361,0.061046071062563025
260640943,12,12,0,2974.24027813724,3113.013653957524,6,False,157.4281712919469,2962.7938563008797,3126.4257197240368,0.07622523911394662
260769622,1,1,0,3066.560474271604,3066.560474271604,1,False,26.287025460507266,3041.108636408113,3068.029921127949,0.038041580684066593
260772424,2,2,0,3059.253498917684,3064.890970038733,1,False,26.287025460507266,3041.108636408113,3068.029921127949,0.07608316136813319
260773190,2,2,0,1580.178908942029,1580.2803000241508,1,False,25.22915509203449,1569.4379882598296,1595.667143351864,0.07927336419725974
260778617,10,10,0,1589.7163994865357,3056.8477825446494,4,False,101.66199073195412,1569.4379882598296,3068.029921127949,0.0983651798277921
261389834,7,6,0,1606.8294043726723,2359.7331299534067,2,False,51.72914350870997,1596.7713100183755,2360.5487521416508,0.13532023778474828
261993378,3,3,0,1608.0050842520789,3091.8305435010043,3,False,78.94903933629439,1596.7713100183755,3096.58777991822,0.03799919574981886
262609754,41,41,0,1329.1837415717953,3145.2483872721973,16,False,395.2429051003421,1325.3130924007855,3154.395615548361,0.10373367736883511
262845086,1,1,0,2474.990476971392,2474.990476971392,1,False,23.66665509203449,2474.166761370376,2498.888972017914,0.042253541791656524
262869616,8,6,2,3071.6101897863587,3116.2881837520063,2,False,55.354143504053354,3068.7336248317733,3126.4257197240368,0.14452395960953118
264615360,1,1,0,1797.2110331556776,1797.2110331556776,1,False,23.062488431111206,1790.6670622974634,1815.0212173955515,0.04336045535532948
265143793,2,2,0,3114.621491295695,3133.8992679837006,2,False,55.261562481988676,3097.6687868623994,3154.395615548361,0.036191521017015345
265179710,18,18,0,1635.4329080379405,3142.115801658921,6,False,159.8865161542792,1624.958798439242,3154.395615548361,0.11257984996452904
265684496,2,2,0,2929.174699013873,2929.585801380299,1,False,25.79165509995073,2910.259157210123,2936.6873863846995,0.07754446127049135
265884222,4,4,0,2914.781773219035,2936.203650812475,1,False,25.79165509995073,2910.259157210123,2936.6873863846995,0.1550889225409827
266271836,19,18,1,1631.204693974015,2389.0886518768766,2,False,53.79164350312226,1624.958798439242,2389.715407225769,0.35321471445461916
267227572,1,1,0,2920.767942197999,2920.767942197999,1,False,25.79165509995073,2910.259157210123,2936.6873863846995,0.03877223063524567
267506506,1,1,0,2914.149959068188,2914.149959068188,1,False,25.79165509995073,2910.259157210123,2936.6873863846995,0.03877223063524567
267845661,5,5,0,1587.4019352978742,1606.3838399297483,2,False,51.22914351336658,1569.4379882598296,1623.875465106219,0.09760069478216853
268018471,1,1,0,2514.1942762633084,2514.1942762633084,1,False,22.763888891320676,2500.1875831289217,2524.4375715572387,0.04392922513258602
268080373,2,1,0,2476.1370980718766,2503.2143920981,2,False,46.430543983355165,2474.166761370376,2524.4375715572387,0.04307509299733765
268148957,2,2,0,2490.243919804162,2496.386087063989,1,False,23.66665509203449,2474.166761370376,2498.888972017914,0.08450708358331305
268148971,16,16,0,2474.5452656428097,2519.965412068076,2,False,46.430543983355165,2474.166761370376,2524.4375715572387,0.3446007439787012
268148974,8,8,0,2474.545265355846,2518.66812505426,2,False,46.430543983355165,2474.166761370376,2524.4375715572387,0.1723003719893506
268148996,1,1,0,2514.485946621204,2514.485946621204,1,False,22.763888891320676,2500.1875831289217,2524.4375715572387,0.04392922513258602
268217504,1,1,0,2475.763476044803,2475.763476044803,1,False,23.66665509203449,2474.166761370376,2498.888972017914,0.042253541791656524
268279773,23,23,0,2478.151157185407,2523.826690438061,2,False,46.430543983355165,2474.166761370376,2524.4375715572387,0.49536356946938304
268283585,18,16,2,2474.4479900192937,2523.665551974714,2,False,46.430543983355165,2474.166761370376,2524.4375715572387,0.3876758369760389
268324394,1,1,0,2502.5990585592976,2502.5990585592976,1,False,22.763888891320676,2500.1875831289217,2524.4375715572387,0.04392922513258602
268324608,1,1,0,2491.8523689513268,2491.8523689513268,1,False,23.66665509203449,2474.166761370376,2498.888972017914,0.042253541791656524
268325250,2,2,0,2482.57515419154,2513.635879020116,2,False,46.430543983355165,2474.166761370376,2524.4375715572387,0.04307509299733765
268326359,1,1,0,2489.585467381675,2489.585467381675,1,False,23.66665509203449,2474.166761370376,2498.888972017914,0.042253541791656524
268397430,10,10,0,2492.566314719536,2522.5835853462863,2,False,46.430543983355165,2474.166761370376,2524.4375715572387,0.21537546498668828
268397434,6,6,0,2484.046124949617,2514.055358804469,2,False,46.430543983355165,2474.166761370376,2524.4375715572387,0.12922527899201297
268397898,3,3,0,2480.1485434520555,2495.073453273655,1,False,23.66665509203449,2474.166761370376,2498.888972017914,0.12676062537496957
268397995,13,12,1,2474.374371997759,2522.7391385189308,2,False,46.430543983355165,2474.166761370376,2524.4375715572387,0.27998810448269473
268444803,12,11,1,2479.291508312368,2516.61938656733,2,False,46.430543983355165,2474.166761370376,2524.4375715572387,0.25845055798402594
268444804,16,16,0,2474.51465812944,2521.4529680968003,2,False,46.430543983355165,2474.166761370376,2524.4375715572387,0.3446007439787012
268511204,6,5,1,2478.2705362781844,2523.1016317057592,2,False,46.430543983355165,2474.166761370376,2524.4375715572387,0.12922527899201297
268511247,31,30,1,2477.3565642674303,2521.3196089766466,2,False,46.430543983355165,2474.166761370376,2524.4375715572387,0.6676639414587336
268513263,1,1,0,2517.223523596521,2517.223523596521,1,False,22.763888891320676,2500.1875831289217,2524.4375715572387,0.04392922513258602
268539465,4,4,0,3045.127782879636,3061.352803765165,1,False,26.287025460507266,3041.108636408113,3068.029921127949,0.15216632273626637
269155560,2,1,0,1631.0519473846125,1632.2213946640106,1,False,26.854155085049797,1624.958798439242,1652.875453523826,0.0744763703667384
269155561,2,2,0,1631.054724757479,1634.5700063712309,1,False,26.854155085049797,1624.958798439242,1652.875453523826,0.0744763703667384
269797536,169,158,10,1354.4814227345096,3148.143489272022,18,False,457.3238888462083,1354.1047474853694,3154.395615548361,0.3695411591692127
269911083,1,1,0,2907.271247838109,2907.271247838109,1,False,27.092581023927778,2882.323983593378,2910.048509061802,0.03691047372403591
269950929,2,1,1,2887.535142011041,2887.5406976650474,1,False,27.092581023927778,2882.323983593378,2910.048509061802,0.07382094744807181
270058235,1,1,0,2904.7880332486334,2904.7880332486334,1,False,27.092581023927778,2882.323983593378,2910.048509061802,0.03691047372403591
270107026,6,6,0,1630.8854095353156,2376.4905269564447,2,False,53.79164350312226,1624.958798439242,2389.715407225769,0.1115414887751429
270162456,1,1,0,2933.029431800422,2933.029431800422,1,False,25.79165509995073,2910.259157210123,2936.6873863846995,0.03877223063524567
270623499,76,73,2,1329.8835843349705,3147.5340216001646,13,False,319.83320604870255,1325.3130924007855,3154.395615548361,0.23762385694381938
270625535,33,33,0,1439.0180532493084,2227.11356616533,5,False,117.64577549882256,1437.97971276287,2227.5696549103595,0.28050305980030943
270676943,107,105,1,1331.7767192326385,3148.1396462473526,19,False,465.3979513957179,1325.3130924007855,3154.395615548361,0.2299107670738761
271948049,9,9,0,1578.2868243187024,3065.183688229592,3,False,75.66200231062203,1569.4379882598296,3068.029921127949,0.1189500637724533
272011534,2,2,0,3031.291770095353,3039.163885601957,1,False,25.90276620490522,3014.3632776099257,3040.8979882597923,0.07721183074343847
272248916,14,13,1,1607.564949393935,2355.746735438096,2,False,51.72914350870997,1596.7713100183755,2360.5487521416508,0.27064047556949655
272272903,1,1,0,2434.700575015103,2434.700575015103,1,False,25.472210641019046,2419.9862289754674,2446.5764951715246,0.03925846932145163
272349442,116,112,2,1544.952515957992,3067.058743821862,6,False,149.75224537262625,1543.2296664975584,3068.029921127949,0.7746127593036014
272407484,1,1,0,1605.5246260159058,1605.5246260159058,1,False,25.99998842133209,1596.7713100183755,1623.875465106219,0.03846155558975305
272456799,9,9,0,1602.0843279597489,2358.994008925036,2,False,51.72914350870997,1596.7713100183755,2360.5487521416508,0.1739831628661049
272550631,66,61,3,1470.1834832763643,3120.8403831968776,17,False,432.57387728523486,1468.2713678642176,3126.4257197240368,0.15257509402603214
273020657,4,4,0,3046.779310516185,3064.605847696025,1,False,26.287025460507266,3041.108636408113,3068.029921127949,0.15216632273626637
273033221,9,9,0,1602.7896622476158,2358.67099976865,2,False,51.72914350870997,1596.7713100183755,2360.5487521416508,0.1739831628661049
273227122,2,2,0,3134.253292043177,3136.038002589285,1,False,27.127314805519745,3126.6363678723574,3154.395615548361,0.07372642719481579
273310905,2,2,0,3047.7242036437938,3063.332541829968,1,False,26.287025460507266,3041.108636408113,3068.029921127949,0.07608316136813319
273317891,7,7,0,1571.8298492957524,1623.0798432548956,2,False,51.22914351336658,1569.4379882598296,1623.875465106219,0.13664097269503594
273392238,1,1,0,3051.2021162849637,3051.2021162849637,1,False,26.287025460507266,3041.108636408113,3068.029921127949,0.038041580684066593
273817886,13,12,0,1578.167493851676,2360.2711393057166,4,False,101.10412035882473,1569.4379882598296,2360.5487521416508,0.1285803185257159
275018323,2,2,0,1631.2674320838216,1638.7910443930753,1,False,26.854155085049797,1624.958798439242,1652.875453523826,0.0744763703667384
275651537,12,12,0,1601.8003420642765,3057.588598491377,2,False,52.28701388183936,1596.7713100183755,3068.029921127949,0.2295024922845692
275771265,1,1,0,3046.8940676124143,3046.8940676124143,1,False,26.287025460507266,3041.108636408113,3068.029921127949,0.038041580684066593
276071697,1,1,0,3057.9554089229846,3057.9554089229846,1,False,26.287025460507266,3041.108636408113,3068.029921127949,0.038041580684066593
276130740,10,10,0,1601.6828323554266,3082.9199466630653,2,False,53.219884248916514,1596.7713100183755,3096.58777991822,0.18789969465601736
276877011,2,2,0,3117.996639071913,3134.371525695687,2,False,55.261562481988676,3097.6687868623994,3154.395615548361,0.036191521017015345
277029277,3,3,0,2371.3064763514326,2388.6760527328006,1,False,26.937488418072462,2361.770974363666,2389.715407225769,0.11136895739646198
277671413,63,61,1,3042.907850942784,3121.275995273007,3,False,81.64116896456062,3041.108636408113,3126.4257197240368,0.7716694995798932
278024057,113,110,0,1330.7424641719451,3149.905675266607,17,False,432.1711226445634,1325.3130924007855,3154.395615548361,0.2614705011027222
278271292,4,4,0,1619.5707207482592,1637.9555877666717,2,False,52.85414350638189,1596.7713100183755,1652.875453523826,0.0756799700957602
278731274,121,120,0,1449.835255210571,3146.9590521782984,28,False,697.1015393510479,1437.97971276287,3154.395615548361,0.17357586114734794
278823972,9,9,0,2979.027779889749,3112.5387726819326,6,False,157.4281712919469,2962.7938563008797,3126.4257197240368,0.057168929335459966
278825715,183,172,7,1411.5400657298042,3147.2285003098023,28,False,696.4140393473226,1410.917224333156,3154.395615548361,0.2627747139783499
278863889,11,11,0,2967.352805173753,3146.353800267302,6,False,159.46984951896638,2962.7938563008797,3154.395615548361,0.06897855634266292
278987013,1,1,0,3130.0742512541165,3130.0742512541165,1,False,27.127314805519745,3126.6363678723574,3154.395615548361,0.03686321359740789
278991580,16,16,0,1393.4729735204007,3054.733989142213,10,False,245.80312501871867,1381.7089025736786,3068.029921127949,0.0650927444424539
279056341,2,2,0,1513.970479928753,1514.273256619471,1,False,22.770821765996516,1491.625522964634,1516.0838447315618,0.08783170061023375
279158584,1,1,0,3047.3411667463506,3047.3411667463506,1,False,26.287025460507266,3041.108636408113,3068.029921127949,0.038041580684066593
279213450,9,9,0,2971.200418675207,3103.613570551811,4,False,103.92125000385522,2962.7938563008797,3126.4257197240368,0.08660403911294487
279215788,7,7,0,2970.1545904813324,3120.0522239439647,4,False,103.92125000385522,2962.7938563008797,3126.4257197240368,0.06735869708784602
279216869,71,69,2,2040.115228099157,2370.283556753053,13,False,320.6665162066938,2036.2780692591327,2389.715407225769,0.22141382530327905
279246259,10,10,0,2967.061569379442,3143.6797509191147,5,False,131.04856480937497,2962.7938563008797,3154.395615548361,0.07630758882820378
279362204,1,1,0,1652.744993852726,1652.744993852726,1,False,26.854155085049797,1624.958798439242,1652.875453523826,0.0372381851833692
279403260,1,1,0,2166.207195476579,2166.207195476579,1,False,24.020821762736887,2144.514134055469,2169.944678040687,0.04163054910766142
279426258,7,7,0,2966.3545509512865,3113.1648958190426,3,False,78.83561342535495,2962.7938563008797,3126.4257197240368,0.08879235786790586
279482019,8,8,0,2994.2392182667013,3120.1231854987755,3,False,79.12265045987442,2988.435048438143,3126.4257197240368,0.10110884751082816
279512574,4,3,0,1430.5956666621717,1677.6695606361354,3,False,72.35413194540888,1410.917224333156,1682.3546086070128,0.05528364299937972
279572569,5,5,0,2986.0350348621614,3130.9356433748217,3,False,77.82868055440576,2962.7938563008797,3154.395615548361,0.06424366909965504
279572957,126,123,3,1414.9439766582198,3131.7022442138014,26,False,641.1663773204218,1410.917224333156,3154.395615548361,0.19651685499570684
279574516,7,6,1,2965.865806630929,3148.1060541133747,3,False,77.01155092800082,2962.7938563008797,3154.395615548361,0.09089545549529834
279640409,16,16,0,1468.485335787212,1488.598938412454,1,False,20.68748843297385,1468.2713678642176,1490.0421896306798,0.7734143297210284
279883855,28,25,2,1632.5579588514668,2387.229425967818,2,False,53.79164350312226,1624.958798439242,2389.715407225769,0.5205269476173335
280675564,38,37,0,1571.5604048952985,3085.771303056169,6,False,154.61104164691642,1569.4379882598296,3096.58777991822,0.24577804790152177
280865190,16,16,0,1455.5069800480042,2349.175563375089,11,False,270.2568171313046,1437.97971276287,2360.5487521416508,0.05920294692224685
281925381,15,15,0,3016.1986455634137,3120.737615420694,4,False,107.54393516946584,3014.3632776099257,3126.4257197240368,0.13947787921618512
281975533,1,1,0,3028.828003961796,3028.828003961796,1,False,25.90276620490522,3014.3632776099257,3040.8979882597923,0.038605915371719236
282050150,2,2,0,3034.7420667671745,3057.288159297903,2,False,52.189791665412486,3014.3632776099257,3068.029921127949,0.038321670506407696
282051790,29,28,1,1573.0453673007123,3119.9711995345465,9,False,233.58785876631669,1569.4379882598296,3126.4257197240368,0.12415028826053777
282278921,5,4,1,3074.771019535809,3103.822720144954,2,False,55.354143504053354,3068.7336248317733,3126.4257197240368,0.090327474755957
282279817,3,3,0,2334.8140269489304,3106.61151759626,3,False,81.08329859143123,2333.854319276754,3126.4257197240368,0.03699898810378486
284344578,3,3,0,2968.2080246501223,3007.2520574576934,2,False,49.88423612248107,2962.7938563008797,3014.152629461605,0.060139239030023064
284419333,1,1,0,2986.113897018901,2986.113897018901,1,False,24.7985995439808,2962.7938563008797,2988.2244002898224,0.040324857789911905
285511189,5,5,0,2888.6036898071047,2909.170480060994,1,False,27.092581023927778,2882.323983593378,2910.048509061802,0.1845523686201795
285555777,2,2,0,2488.5314925108864,2536.5100219092515,2,False,47.62497685709968,2474.166761370376,2550.625059989281,0.041994771063113924
285562993,1,1,0,2901.973557396155,2901.973557396155,1,False,27.092581023927778,2882.323983593378,2910.048509061802,0.03691047372403591
285670920,1,1,0,2929.7564498009765,2929.7564498009765,1,False,25.79165509995073,2910.259157210123,2936.6873863846995,0.03877223063524567
285727064,3,2,1,2485.3214505328965,2493.9819992088173,1,False,23.66665509203449,2474.166761370376,2498.888972017914,0.12676062537496957
285727096,5,5,0,2495.741878905587,2529.2679968822536,3,False,70.38886574842036,2474.166761370376,2550.625059989281,0.07103396178979071
285727893,6,6,0,2475.4288315180497,2537.530894409341,3,False,70.38886574842036,2474.166761370376,2550.625059989281,0.08524075414774886
285727895,4,4,0,2476.374761328807,2537.5322833614077,3,False,70.38886574842036,2474.166761370376,2550.625059989281,0.05682716943183257
285731419,8,8,0,2480.914077239179,2545.965921499566,3,False,70.38886574842036,2474.166761370376,2550.625059989281,0.11365433886366515
285732357,6,6,0,2474.8287510383075,2528.1609811042613,3,False,70.38886574842036,2474.166761370376,2550.625059989281,0.08524075414774886
285736141,2,2,0,2915.988800466828,2923.1900647715875,1,False,25.79165509995073,2910.259157210123,2936.6873863846995,0.07754446127049135
285873891,2,2,0,2914.259585677087,2914.4415291851587,1,False,25.79165509995073,2910.259157210123,2936.6873863846995,0.07754446127049135
285933491,1,1,0,2912.1527283458736,2912.1527283458736,1,False,25.79165509995073,2910.259157210123,2936.6873863846995,0.03877223063524567
285939698,1,1,0,2921.7984883979807,2921.7984883979807,1,False,25.79165509995073,2910.259157210123,2936.6873863846995,0.03877223063524567
286122000,6,5,1,2727.58001646634,2907.1517312576816,2,False,50.38423611037433,2718.631935013924,2910.048509061802,0.1190848658865461
286138401,6,4,2,2528.8373903378447,2543.288049041423,1,False,23.958321765065193,2525.507016001735,2550.625059989281,0.2504349035310518
287059551,2,2,0,2921.564614579159,2932.011901243144,1,False,25.79165509995073,2910.259157210123,2936.6873863846995,0.07754446127049135
287405060,14,14,0,1371.1210384323608,2381.5399456050377,9,False,226.72907407348998,1354.1047474853694,2389.715407225769,0.061747705084625196
287485553,9,9,0,1572.197416717758,1606.6631577727096,2,False,51.22914351336658,1569.4379882598296,1623.875465106219,0.17568125060790335
287496443,2,2,0,3025.759806240364,3088.775408701252,2,False,53.12266203248964,3014.3632776099257,3096.58777991822,0.03764871569833618
287535518,2,2,0,3052.711521470368,3054.903202532912,1,False,26.287025460507266,3041.108636408113,3068.029921127949,0.07608316136813319
287671059,1,1,0,3065.709463199792,3065.709463199792,1,False,26.287025460507266,3041.108636408113,3068.029921127949,0.038041580684066593
287752945,3,3,0,3059.9970724144023,3065.5887325877825,1,False,26.287025460507266,3041.108636408113,3068.029921127949,0.11412474205219979
287794816,14,13,0,1585.0214987667075,3066.5848855951363,3,False,77.51616897387385,1569.4379882598296,3068.029921127949,0.18060748080466385
287978226,5,5,0,3026.204326486881,3114.0642917296977,3,False,80.32403934188142,3014.3632776099257,3126.4257197240368,0.0622478655327406
288093002,1,1,0,3046.462789551501,3046.462789551501,1,False,26.287025460507266,3041.108636408113,3068.029921127949,0.038041580684066593
288748622,1,1,0,2917.743138898605,2917.743138898605,1,False,25.79165509995073,2910.259157210123,2936.6873863846995,0.03877223063524567
289344994,5,5,0,2828.5503655539387,2850.529434098934,1,False,27.256932866759144,2825.252247483935,2853.1388099808246,0.18343956836382308
289785789,2,2,0,2830.7589736163955,2834.775630620928,1,False,27.256932866759144,2825.252247483935,2853.1388099808246,0.07337582734552923
290674357,15,14,1,1572.231958968828,2355.460737083428,4,False,101.10412035882473,1569.4379882598296,2360.5487521416508,0.14836190599121063
290716988,54,54,0,1439.6598835202858,2226.677423594876,5,False,118.89577549556293,1437.97971276287,2227.5696549103595,0.4541792992637928
290717316,24,24,0,1413.799653577165,2211.001212517076,6,False,140.97909725783416,1410.917224333156,2227.5696549103595,0.17023800312827106
291633913,1,1,0,1524.7181584018783,1524.7181584018783,1,False,20.166655097622197,1517.354678065516,1542.0004998305812,0.049586805306047387
291909020,7,7,0,1605.119267306775,3087.8091150747355,2,False,53.219884248916514,1596.7713100183755,3096.58777991822,0.13152978625921213
293273183,43,42,0,1337.701909230155,3144.4358313565426,15,False,379.46282404987255,1325.3130924007855,3154.395615548361,0.11331808355052071
293692895,4,4,0,2966.474713339527,2983.7133537199584,1,False,24.7985995439808,2962.7938563008797,2988.2244002898224,0.16129943115964762
293968698,120,113,6,1492.87064120544,3120.992350416377,11,False,267.86561345867676,1491.625522964634,3126.4257197240368,0.4479858330845897
293969029,2,2,0,2982.964499682667,3100.3011205406574,2,False,52.93284722044973,2962.7938563008797,3126.4257197240368,0.037783722301401784
293970607,1,1,0,3005.48366094548,3005.48366094548,1,False,25.08563657850027,2988.435048438143,3014.152629461605,0.03986344922404932
293973056,1,1,0,2991.9446432338145,2991.9446432338145,1,False,25.08563657850027,2988.435048438143,3014.152629461605,0.03986344922404932
293974254,6,6,0,2964.700181590867,3116.297063663665,4,False,104.30550925945727,2962.7938563008797,3126.4257197240368,0.05752332779542023
293974981,1,1,0,3011.716867488721,3011.716867488721,1,False,25.08563657850027,2988.435048438143,3014.152629461605,0.03986344922404932
294098955,59,59,0,1364.5640174302391,2388.465314497474,19,False,466.9511805693628,1354.1047474853694,2389.715407225769,0.1263515383515256
294157334,1,1,0,2998.15194525223,2998.15194525223,1,False,25.08563657850027,2988.435048438143,3014.152629461605,0.03986344922404932
294204998,2,2,0,3021.802918321893,3058.1426095779243,2,False,52.189791665412486,3014.3632776099257,3068.029921127949,0.038321670506407696
294271993,2,2,0,2997.39061118812,3064.4758324112104,2,False,51.37266203900754,2988.435048438143,3068.029921127949,0.038931212061414866
294276278,1,1,0,2964.3379171482857,2964.3379171482857,1,False,24.7985995439808,2962.7938563008797,2988.2244002898224,0.040324857789911905
294325822,4,4,0,2973.8768336034173,3134.3035664863182,3,False,80.06016202596948,2962.7938563008797,3154.395615548361,0.0499624269896244
294754396,135,131,3,1325.503168680723,2372.657688250445,24,False,589.5205787029129,1325.3130924007855,2389.715407225769,0.22899963949864563
294993587,27,25,2,1637.9978777429749,3094.229221238799,3,False,81.01153933070668,1624.958798439242,3096.58777991822,0.3332858531397625
295777692,14,13,1,1572.005070935644,3090.0545788029026,5,False,128.88188655953854,1569.4379882598296,3096.58777991822,0.10862659116595512
295802301,2,2,0,2837.0056712512114,2848.974876601633,1,False,27.256932866759144,2825.252247483935,2853.1388099808246,0.07337582734552923
295899674,8,8,0,1630.3996939582664,3084.650476499065,2,False,54.07405091263422,1624.958798439242,3096.58777991822,0.14794526884855277
295911223,18,17,1,1638.5163907726435,3091.840853018742,3,False,79.8032060000121,1624.958798439242,3096.58777991822,0.22555484800945555
296264014,12,10,2,1636.2136490203177,3083.938070981884,3,False,79.8032060000121,1624.958798439242,3096.58777991822,0.15036989867297038
296700769,1,1,0,1647.859179974647,1647.859179974647,1,False,26.854155085049797,1624.958798439242,1652.875453523826,0.0372381851833692
297855749,6,6,0,1646.822726001934,2386.066668333113,2,False,53.79164350312226,1624.958798439242,2389.715407225769,0.1115414887751429
298801915,5,4,0,1544.8875026258097,3018.5050035537056,3,False,73.22913195379101,1543.2296664975584,3040.8979882597923,0.06827883748717786
298963920,17,16,1,1726.4736284320854,2824.078660825551,6,True,140.8888194058095,1711.3754303576425,2824.2638215580955,0.12066252007573434
300011941,2,2,0,1479.9206534580314,2237.438696727835,2,False,44.9166435333907,1468.2713678642176,2254.062698900234,0.04452692460230727
300866996,124,120,3,1334.111955541347,2388.427506356069,25,False,615.4997337986724,1325.3130924007855,2389.715407225769,0.20146231296431383
300942493,1,1,0,2470.1078317134866,2470.1078317134866,1,False,24.541655088308744,2447.687606282532,2473.159816926345,0.040747048086271255
300943055,1,1,0,2469.9536498324187,2469.9536498324187,1,False,24.541655088308744,2447.687606282532,2473.159816926345,0.040747048086271255
301083701,3,3,0,2181.6059597039343,2187.778092640073,1,False,24.999988432973623,2174.222455819603,2200.2293886975385,0.1200000555217523
301091083,2,2,0,2897.823172505162,2908.5897638183696,1,False,27.092581023927778,2882.323983593378,2910.048509061802,0.07382094744807181
301641485,4,4,0,2888.817878467825,2908.338708711536,1,False,27.092581023927778,2882.323983593378,2910.048509061802,0.14764189489614363
301737360,2,2,0,2889.0177407150068,2905.8566914391017,1,False,27.092581023927778,2882.323983593378,2910.048509061802,0.07382094744807181
